"gene","moduleColor","best_anno","display_gene_ID","MM.black","MM.blue","MM.brown","MM.grey","MM.grey60","MM.lightcyan","MM.lightgreen","MM.magenta","MM.midnightblue","MM.pink","MM.turquoise"
"AAR2","magenta","AAR2","AAR2",0.0026881875758058,0.110170565760327,1.28875427824732e-13,0.710113255474492,0.831486001482902,3.53369145930266e-13,0.915391724141375,2.08642758448508e-28,5.05338991236063e-15,0.000133712666891284,2.42094462128278e-24
"AARS","midnightblue","AARS","AARS",3.95673018760686e-08,0.000720456718126751,0.746318531625477,0.000903509161400384,0.0184533066966741,1.02340377876863e-05,0.0252200248159028,7.79331894581964e-07,1.22132847769703e-10,0.054956730734563,0.0494535668154226
"AARS2","turquoise","AARS2","AARS2",0.480281251032989,9.73732127791115e-05,1.39256822464696e-25,0.302731920312881,0.0317519652641367,8.66215537088071e-19,0.254054907392812,3.57616445697411e-18,4.55861706714424e-08,9.6648151464506e-11,3.66048594888245e-41
"AASDH","brown","AASDH","AASDH",0.665090833634418,0.120682397082862,0.000351005163147199,0.126032589354312,0.472987984843053,0.00115244181844243,0.455120531372994,0.00080266692145997,0.0194374527474467,0.00971174522252397,0.000115477161706451
"AASDHPPT","pink","AASDHPPT","AASDHPPT",9.28001718720383e-05,1.69947015919483e-10,2.34142464098456e-08,0.00994799891660955,0.0206019804982066,0.631286512745075,0.0724240390708886,0.387047485002736,0.151445254962581,1.13224400251772e-10,2.37472138340665e-05
"AASS","blue","AASS","AASS",3.42191988666046e-07,1.80777532684527e-05,0.126664830172004,0.191560881831984,0.0394076381989369,0.993592668927565,0.0592897497813453,0.00611772624237746,0.000116323886313323,0.00110715966777975,0.994096972971283
"AATF","black","AATF","AATF",0.00014858669118946,0.000212797782205703,0.0408991055690129,0.00117228409012993,0.000275135141621952,0.0227683247402057,0.80609509985338,0.199815610492659,0.040042474639743,0.00167776300949716,0.346577332572628
"AATK","blue","AATK","AATK",6.50749637196348e-14,1.61522473218099e-55,3.27467329139262e-19,0.723269531812619,3.5872322686931e-07,0.00201828353637572,0.000328749754747156,0.646329234930647,0.0137858410681519,4.28068497836382e-50,7.62828425089647e-09
"ABAT","brown","ABAT","ABAT",0.00532836615102061,2.29379619204664e-15,1.38682505927067e-45,0.585434380722801,0.000133677105578298,8.82918439434951e-11,0.0136620199189624,2.10670463841877e-06,0.060440233977826,1.40113876194789e-28,1.84450472317867e-27
"ABCA1","blue","ABCA1","ABCA1",1.56720696948252e-22,9.78965496819777e-27,8.62759729469126e-07,0.162803406184234,0.00104786839498613,0.876787420347771,5.1757173849537e-07,0.018083738747495,1.1646111783866e-07,1.40044062612798e-17,0.0138885662877109
"ABCA12","turquoise","ABCA12","ABCA12",3.23308737041874e-06,0.68506945430834,3.07235767669121e-06,0.784919781404208,0.267662960858887,3.88945863945199e-09,0.00386391879551542,9.42762667825582e-23,5.87160780578665e-17,0.102431279890653,2.49168289727117e-12
"ABCA13","pink","ABCA13","ABCA13",3.3533071601598e-17,2.15883930281941e-36,1.05911694940077e-11,0.369494675776886,1.00430994285963e-05,0.0163993294081678,3.54120264348262e-06,0.441190538002019,0.000585997544084842,7.65639271344986e-26,3.63046715002881e-05
"ABCA2","blue","ABCA2","ABCA2",4.4237497565151e-09,8.74797295283099e-29,6.3983744228508e-20,0.408692737335972,3.51017982781777e-11,0.00240478207859185,0.0389824047833396,0.198728361130245,0.119044867252468,2.41034965569272e-33,2.06187261466381e-10
"ABCA3","brown","ABCA3","ABCA3",0.00452316729190785,3.11793478697509e-16,2.49273156634109e-47,0.300227180500971,0.0011306745313722,1.06119789569889e-06,0.00667912893175082,3.8013074990319e-06,0.119097486175884,6.34088086095995e-30,2.57615402022969e-27
"ABCA4","turquoise","ABCA4","ABCA4",0.220553399693047,3.97072249580993e-09,5.89436395141793e-31,0.0619208136586364,0.0023324335356575,1.08702786906485e-07,0.183384445784327,2.41967850294006e-09,0.00301202665512492,4.25037622337995e-17,4.78409618171262e-29
"ABCA5","blue","ABCA5","ABCA5",8.79043498970318e-14,2.38061526742551e-21,1.38698468821367e-08,0.0695584715781234,0.00328403696898012,0.450597509089801,3.35946877611882e-07,0.320921922796565,0.000365576223312322,1.83059826381628e-17,0.000622609486197737
"ABCA7","brown","ABCA1","ABCA7",2.76684531726336e-06,1.64325854292953e-22,1.97451734995317e-26,0.368825494974452,0.000698437982688144,4.69020289135769e-05,4.01928839748353e-05,0.010193211884751,0.803940348941011,3.23712680089005e-35,5.60049950106235e-15
"ABCB10","black","ABCB10","ABCB10",5.9895610542252e-36,1.78786998736282e-11,0.424985542752438,0.864137287122736,9.77685629404069e-05,0.0194531434515835,0.00265626684803975,1.62490330602764e-12,1.40993764359141e-25,3.34860475659095e-05,0.0843990643087013
"ABCB11","turquoise","ABCB1","ABCB11",0.493851259806512,5.89872522149464e-07,7.97724241755464e-23,0.511912299905517,0.00331527425813285,2.54192656939926e-10,0.71367148580174,1.26420212192939e-09,0.000801505857162252,1.26030562321398e-12,1.69933769771311e-23
"ABCB5","turquoise","ABCB1","ABCB5",0.0122366664883227,2.33337052629083e-13,6.39541796852102e-33,0.838529240099683,0.00228723872747438,3.22591178407972e-08,0.0014976001577485,2.78275980742926e-06,0.0572502454348435,8.96134720552435e-23,7.36109775881231e-24
"ABCB6","magenta","ABCB6","ABCB6",0.048604232255625,0.00809860072444531,1.39009168051007e-17,0.220116109514746,0.374124858175573,5.34399055154887e-08,0.471414795706338,5.64332636829925e-22,4.80527712845406e-10,6.03252564949925e-07,6.44720955856172e-30
"ABCB7","pink","ABCB7","ABCB7",0.00399313871127167,1.81027568113107e-10,8.07479068398577e-15,0.410469248650692,0.0247409384600259,0.00025079137045471,5.83792346526209e-05,0.00289159660730549,0.452466950169372,9.60816664762228e-15,1.7766995130532e-11
"ABCB8","black","ABCB8","ABCB8",1.07978328223613e-05,0.0296743990709658,0.351247971195511,0.00164336080924303,0.0721563900876129,0.989967983714466,0.357489146531892,1.0283054700285e-05,1.08732746502088e-05,0.422167224002992,0.0155399488423982
"ABCB9","brown","ABCB9","ABCB9",0.0237382836691881,1.91215193540741e-12,2.01128718004805e-33,0.89177283476774,6.06478029831439e-05,4.4856653391232e-10,0.123764003248837,8.30698310370737e-07,0.0375741954741188,1.15053107929673e-21,1.38658744011053e-24
"ABCC10","turquoise","ABCC1","ABCC10",0.088522826669688,0.0155933417933888,7.73682594166417e-14,0.115533158476761,0.0159986533421927,1.58347266850278e-17,0.612331868216911,8.47216111356141e-17,2.02645860271782e-09,7.10609029865031e-06,8.53745512920876e-21
"ABCC2","turquoise","ABCC2","ABCC2",0.74646108957734,0.178997025627348,0.00318122465154018,0.640328958812754,0.235690512879389,0.000104918895284787,0.503049816444872,0.00502947799558944,0.0313329104911105,0.0347152522505225,0.001175759119621
"ABCC3","black","ABCC3","ABCC3",3.09264280216973e-27,1.74993225725169e-08,0.980382525855944,0.144419756801116,0.00047188096256601,0.0358797782378388,0.00967898988247656,1.4191916132817e-14,8.26018617084278e-25,0.00154179071791693,0.0118328138368187
"ABCC4","turquoise","ABCC4","ABCC4",0.334413892406088,0.00114615807313354,6.25763829482645e-16,0.112030040475012,0.661499704319695,3.64205237468948e-05,0.117821807270317,1.52509004323417e-13,2.29581742905196e-06,8.8789412474403e-08,1.38461905971546e-21
"ABCC5","brown","ABCC5","ABCC5",0.154442485998053,4.57783315742934e-10,2.30190369059504e-37,0.449017493355164,0.000812014071106816,4.5401910911754e-10,0.188587793067056,1.84450923014083e-09,0.00293928675460928,2.68304234586839e-19,6.27195841198289e-33
"ABCC8","magenta","ABCC8","ABCC8",0.055535561619611,0.00833210525394014,9.31425944275527e-18,0.784395502715437,0.224323975687796,5.62865522126125e-11,0.980367758870646,3.11440806407289e-22,1.06717423594686e-10,5.93665965752823e-07,2.13165864339272e-30
"ABCC9","black","ABCC9","ABCC9",3.03212505042603e-24,2.83549147996225e-06,0.314583097991184,0.164996255977377,0.0164638058596534,0.00291955896975165,0.000697348572016145,7.8634290029252e-20,1.5519127880216e-31,0.0230316437229725,0.00038510993871852
"ABCD2","blue","ABCD2","ABCD2",2.22318469124522e-08,6.36804695872569e-29,1.39555914104356e-23,0.540894006021869,4.65657757015426e-08,4.7807940423896e-06,0.0140336775201531,0.0763578796853519,0.338011759563803,2.2765610008751e-36,4.22803219084263e-12
"ABCD3","magenta","ABCD3","ABCD3",1.90677594588075e-07,0.141462276439269,0.000526452954147712,0.0690163812916499,0.893860779186102,2.31601022960353e-15,0.0577064951603364,1.7572152586964e-19,2.31664293507097e-20,0.526577361295715,2.02498541651034e-08
"ABCD4","midnightblue","ABCD4","ABCD4",4.13476403538957e-10,0.000265819650468718,0.595917577814335,0.011186425488438,0.958086313527453,1.89382645806092e-05,0.00178301386629975,9.97539975245005e-09,1.2122642634682e-12,0.0617441313539164,0.0145453299880181
"ABCE1","black","ABCE1","ABCE1",6.62551727105111e-23,1.63110823646811e-11,0.130603374670252,0.0166649267563505,0.000291797414704871,0.00383422770043881,0.0021436620835409,6.49292821573165e-08,7.72137280540985e-17,3.54105356492401e-06,0.455770163014701
"ABCF2","turquoise","ABCF2","ABCF2",0.753525381784311,2.93618926515861e-07,5.46259511934128e-38,0.552177142274555,0.00900875308584404,1.04046893788569e-17,0.147836911765777,1.22957566043209e-14,6.95538527395678e-06,2.32385827283923e-15,8.75964779545475e-54
"ABCF3","turquoise","ABCF3","ABCF3",0.000405477039495698,0.921117213288058,1.94981354310514e-06,0.00100017419300754,0.788086970227385,6.47096749314363e-23,0.502028704682072,2.7597751076524e-17,2.7492412223722e-15,0.0450715766812453,3.67817135980879e-11
"ABCG1","magenta","ABCG1","ABCG1",0.00197717998741338,0.116759991961286,2.59061146416757e-14,0.349758862909661,0.744688555440203,6.37398224952877e-11,0.787879238330787,9.23424336224491e-32,5.19883344667632e-15,7.70179422002445e-05,4.31168114450236e-27
"ABCG2","turquoise","ABCG2","ABCG2",0.0176233183496438,0.0310761716240812,6.60016396444985e-16,0.715133159546265,0.26594516715394,1.6039453839597e-12,0.720409589128642,4.79441970747808e-25,2.82568527612689e-12,5.92191682935995e-06,3.17130925644493e-28
"ABCG4","blue","ABCG4","ABCG4",1.17043364359497e-12,6.03085212198621e-48,3.52123440561166e-20,0.645864002365851,1.12707817700617e-06,0.00259263250410305,0.000158453716428136,0.477780980579619,0.0280241867430779,2.91271334604139e-49,1.68063992481383e-09
"ABHD10","black","ABHD10","ABHD10",4.21143238499683e-38,4.4217849822808e-21,0.00227593056383495,0.518983269979033,2.99446456676577e-05,0.264130230792516,4.81940194977681e-05,5.72570999195613e-06,7.96645928913773e-15,3.54274707845203e-11,0.602813534317361
"ABHD11","turquoise","ABHD11","ABHD11",0.108629281884876,0.000731312870313311,1.41775670434849e-05,0.00585143506125661,0.538483983120491,3.62678044063029e-07,0.0120677052244014,0.0267393210100901,0.229923074983485,4.77042753190431e-05,8.9048071332839e-05
"ABHD12","brown","ABHD12","ABHD12",0.000991345796989407,2.53064485648411e-18,1.35473653184075e-49,0.904038272887389,1.95696134800699e-05,3.49846729302522e-09,0.0114767671449154,1.89542092870965e-05,0.185518450589872,6.61641700011822e-34,1.60696565196371e-25
"ABHD12B","brown","ABHD12","ABHD12B",0.120564293222754,9.38951312944582e-10,2.10914163754785e-25,0.129222138251183,0.056227916152002,8.66563733772914e-05,0.0091112323239523,2.17200329473528e-07,0.0202173056859612,1.43116863397178e-16,1.83909155188259e-22
"ABHD13","magenta","ABHD13","ABHD13",2.0920865934401e-08,0.0185088337739106,0.0423593090597509,0.090751598766477,0.367397062247495,2.79120727612574e-08,0.113798050894947,1.12669812822623e-12,2.97714755264698e-15,0.566658758547821,9.53215272569958e-05
"ABHD14A","turquoise","ABHD14A","ABHD14A",0.0252089879688654,1.5585386297308e-12,9.32729893547955e-36,0.783959079182836,0.000302462116996661,7.85612510439026e-10,0.0570478257598781,4.68024241609715e-07,0.0302424955177579,1.50409197025054e-22,1.47339578210338e-26
"ABHD15","blue","ABHD15","ABHD15",2.65867400330088e-07,2.21968722468936e-18,2.13777439627578e-14,0.704673335434913,0.00680137703446035,0.00366536990817557,0.000359849571921235,0.209446891075209,0.243634860461968,2.38133487681359e-20,2.78467184243699e-08
"ABHD17A","turquoise","ABHD17A","ABHD17A",0.165409964518339,2.37207795294234e-10,3.33376987703851e-49,0.46864161260412,0.00439754279426534,2.9672785792744e-15,0.0216838104809473,1.31857909584598e-10,0.000678308891509232,1.3595892118858e-20,3.43259787807852e-42
"ABHD17B","lightcyan","ABHD17B","ABHD17B",0.5064119061878,0.60103987370646,0.919755316003596,4.12681248573387e-06,2.64026229594116e-07,3.25359955080643e-06,2.01709700608479e-06,0.4605550594138,0.227937265831251,0.693191708247655,0.790914404060429
"ABHD17C","magenta","ABHD17C","ABHD17C",0.000221451226644924,0.433353475101405,1.04927443911872e-10,0.340493424413904,0.595033193466728,1.56442168740537e-15,0.495454257816246,4.52775169310396e-31,2.00629501458559e-18,0.00204495234350938,1.89434299889542e-20
"ABHD18","midnightblue","ABHD18","ABHD18",1.3163182019776e-17,1.84595850473525e-05,0.557669735162606,0.335619148702521,0.000575813351716436,0.358280296445137,0.0824583316752562,1.00135251425389e-12,1.40646268796698e-17,0.0213213700563142,0.00439867912693678
"ABHD2","magenta","ABHD2","ABHD2",0.107473249163158,0.725701221189728,0.162059696242625,0.0710849083910354,0.0206629301632743,0.0769396202776865,0.0599017038305533,0.00707017008938528,0.00499282454516475,0.622827228094658,0.0365446339780302
"ABHD3","blue","ABHD3","ABHD3",4.65969297736834e-08,3.10466761992634e-26,2.78189867184605e-23,0.166935428687729,4.78401432452509e-10,7.91312460411001e-09,0.028891368619392,0.0562718127488825,0.494902674771485,4.05171703184335e-34,2.31729271236512e-12
"ABHD5","magenta","ABHD5","ABHD5",4.95623813247522e-05,0.82415801344401,3.37913365342749e-06,0.00778981672221045,0.229863682793971,7.29466143264555e-21,0.0286177408048255,1.58124044163266e-19,9.71522381062065e-17,0.0780573501294279,2.53694648578837e-11
"ABHD6","magenta","ABHD6","ABHD6",0.028623071940465,0.014238511213959,5.61834486055363e-17,0.264999610127614,0.193856596643166,6.1495308280658e-09,0.49981308505709,5.25789963946393e-23,1.21345706051271e-10,1.96615872514673e-06,6.65362010686607e-29
"ABHD8","blue","ABHD8","ABHD8",1.67761398654338e-10,1.65949912283433e-41,2.10507485752896e-24,0.63829004096531,1.04184739872506e-05,0.000564196423926254,0.000105418861744072,0.173365798877522,0.115652761245836,1.77538681571979e-62,9.2751529420673e-12
"ABI1","brown","ABI1","ABI1",0.000442699273518887,3.1252654272045e-19,1.59265243511823e-46,0.371979542667026,3.95195236083184e-05,6.2864592672245e-11,0.00632588174791596,4.50210758474318e-05,0.222334381996689,5.43407352028177e-35,3.92268002709373e-24
"ABI2","midnightblue","ABI2","ABI2",8.49859238285451e-23,6.44559689738252e-07,0.571144851319107,0.804120133256959,0.0594107611028974,0.000173784482952581,0.000720934729482216,2.41584659489766e-16,3.74260924676822e-27,0.0100758064739446,0.00220548267122088
"ABI3BP","black","ABI3BP","ABI3BP",2.34680252698649e-09,5.08761031868539e-06,0.195952256391666,0.068424883978164,0.11072689183888,0.347641317423561,0.000145604694158541,0.000700535073608284,1.02618734559297e-06,0.000784816363322646,0.742336996200498
"ABL1","pink","ABL1","ABL1",2.8320824758088e-18,1.38946424547282e-39,4.58343376001413e-12,0.546019695460664,1.09389974135888e-06,0.00444043979259556,0.000237159001602931,0.419376493946339,0.000478411867124244,1.74579532119927e-27,3.48006277123985e-05
"ABL2","turquoise","ABL2","ABL2",0.00325530456156692,0.116407622803983,1.19597435215778e-13,0.0660938648428108,0.220895957204054,2.04597990520464e-20,0.819611099831089,6.80909587705223e-29,6.56399809258468e-16,0.00011419137134284,5.48090163951827e-25
"ABLIM1","brown","ABLIM1","ABLIM1",0.000339051181408313,1.15014747219368e-17,5.82198570804089e-32,0.972822838647636,0.000331259316247937,3.08750998630248e-07,0.00489546138815306,0.0002664040517305,0.396437071619104,8.66310562750148e-30,1.21392176623489e-19
"ABLIM2","brown","ABLIM2","ABLIM2",0.00259514767339113,1.93422101621415e-16,1.63809482922042e-45,0.489989426941287,0.00140611551753386,9.30087073547196e-11,0.00309168991793847,5.99159325756018e-06,0.0914356330381974,4.67682581945514e-30,4.42926337068617e-26
"ABLIM3","blue","ABLIM3","ABLIM3",2.61219732004854e-09,6.5888160014724e-35,1.60807224565419e-24,0.898435242328466,3.10595686873223e-05,0.000177505300072761,0.000372473982081923,0.110699788014559,0.215789904947444,1.81577880723062e-45,4.43663545272297e-12
"ABR","blue","ABR","ABR",7.66070453613767e-20,4.63157827310002e-29,8.3186659241249e-08,0.0941176405959018,0.000401925549924513,0.861728524489213,4.60475058547537e-05,0.0525514766041327,8.81166210780887e-07,1.23711904307652e-18,0.0044839916964135
"ABRACL","black","ABRACL","ABRACL",4.54519841955433e-22,1.75311214939941e-11,0.100439451883023,0.256416834417006,0.0260014179155802,0.0329426868694764,1.58926839097389e-05,3.54962742390136e-07,2.57525849235913e-14,2.43748429436609e-06,0.556139033889142
"ABRAXAS1","black","ABRAXAS1","ABRAXAS1",2.1433123948979e-33,2.34830175047827e-15,0.0390033370162925,0.217436123581194,0.00318105293215374,0.0425769083539664,1.85845585075341e-05,8.67042543806132e-08,9.68851931465241e-18,4.78232407022843e-08,0.714567725139391
"ABRAXAS2","magenta","ABRAXAS2","ABRAXAS2",1.10508768770467e-08,0.0471238643717702,0.00388336215642973,0.0034623827984314,0.950074950377651,4.84688380972004e-16,0.0136126822559572,5.09113486717951e-18,8.05552699825741e-22,0.98759564659825,6.85143204319022e-07
"ABTB1","blue","ABTB1","ABTB1",1.31986997117286e-08,1.80783500125936e-22,2.56551960026086e-15,0.934994642561261,4.08871148383321e-08,0.00295444179038063,0.0148010420047098,0.340974188426438,0.0922887742601885,1.39602782234324e-23,2.44451611694298e-08
"ABTB2","blue","ABTB2","ABTB2",1.17437006949089e-20,8.54379902117865e-13,0.0357207099242143,0.182045974519894,3.63795162854811e-10,0.34112905059497,0.0839022568961003,4.97795142950188e-06,7.54682954733030e-12,7.21024970477023e-07,0.906459570969096
"ACAA1","magenta","ACAA1","ACAA1",6.14148866550356e-09,0.17359017003164,6.23625018887579e-05,0.250489239462802,0.226225404362754,7.43491668595917e-10,0.335251398267728,1.50969683160219e-28,2.59238656961985e-26,0.400104688113392,8.32360771672879e-11
"ACAA2","black","ACAA2","ACAA2",3.75038474836466e-12,2.36609817789688e-07,0.221972930227606,0.0191448973664116,0.00560527859917787,0.0834541376171457,0.434053477725383,1.64095690537362e-05,1.71214381861842e-10,0.000361152674810264,0.481019890886822
"ACACA","blue","ACACA","ACACA",1.4535530393124e-09,1.12610052354158e-10,0.000409082233943707,0.067335875799824,0.0128360690590474,0.513190007081281,0.00148193325988251,0.078637997247404,0.000100468720741254,1.97483849549215e-08,0.0710040617560305
"ACACB","turquoise","ACACB","ACACB",0.386535413188102,4.78515575773951e-09,5.73379778070311e-48,0.737658477901802,0.00313062572085555,6.03387361889204e-14,0.0871842202462036,1.68601185226462e-12,0.000114873614453068,2.21792553507712e-18,3.24131876474176e-53
"ACAD10","turquoise","ACAD10","ACAD10",0.037326112933755,1.51324751504549e-11,1.90020542926575e-31,0.206079956547065,0.000571255253302571,2.98152089328414e-12,0.0247089712972075,3.64119338135473e-07,0.0157491521904167,4.75992653831744e-20,1.14428319348306e-24
"ACAD11","black","ACAD11","ACAD11",1.25381398009869e-20,3.49800830752056e-08,0.655237232706358,0.979891954184797,0.001171262951255,0.0550333732475203,0.00904909716230736,3.02576268231865e-10,3.76575509493287e-17,0.000666922139946366,0.0682294380508659
"ACAD8","brown","ACAD8","ACAD8",0.10405433691275,8.96596083147338e-06,7.61203978938785e-09,0.0137546142886798,0.407079421035561,0.135053752294285,0.00173642062696229,0.00358920556971181,0.324965752188649,7.16404278201714e-08,8.39849762103229e-08
"ACAD9","black","ACAD9","ACAD9",2.30981503191104e-24,1.10242162023123e-12,0.0567002524047534,0.844511529859246,0.00448684828891951,0.302411206555445,4.3486248790634e-05,7.20700986915955e-07,1.24494004625249e-13,6.39810470067352e-07,0.704278821242783
"ACADL","magenta","ACADL","ACADL",6.28514431666392e-12,0.0118890102045735,0.0060913339145598,0.233471361625079,0.94936180830298,2.30910097060786e-09,0.00825623493988453,7.49907031030817e-23,4.32563959625592e-26,0.759721233397816,2.19502369863604e-07
"ACADM","black","ACADM","ACADM",2.16588917678508e-20,1.14023126540799e-18,0.000110315638792083,0.157518184404044,0.0026265733011634,0.856054657468751,7.60356312491824e-05,0.00353501235387125,2.78018353365244e-08,5.97072010676292e-12,0.117181082429393
"ACADS","turquoise","ACADS","ACADS",0.0309402341430517,9.89372682786321e-13,4.10405500121675e-44,0.418915582462231,0.00203118750215082,5.08265965620386e-14,0.0136609853716982,6.98950261839858e-08,0.0116321638928878,1.37896291381185e-23,1.02387553042418e-30
"ACADSB","blue","ACADSB","ACADSB",0.106306635958251,0.157688016848933,0.377688959485095,0.28504000509407,0.546542447550057,0.0600517218316793,0.0453237828036906,0.689786521060961,0.595430747611824,0.200539244555989,0.689097864032387
"ACAN","blue","ACAN","ACAN",0.000367988721584443,2.0841531700159e-09,6.76747166146514e-09,0.217571582858891,0.408350151091458,0.0315712811260552,7.56200075943719e-08,0.145677588063762,0.721800120501111,1.03026145258501e-10,2.52102491670636e-06
"ACAP2","pink","ACAP2","ACAP2",3.27725464045954e-05,8.47900574399518e-23,1.90620074693617e-38,0.942884138281986,5.06681768839776e-05,7.04218469730235e-07,0.00113084595117934,0.000762253884444522,0.62520466154802,3.65979897014262e-41,3.76291116265626e-20
"ACAP3","blue","ACAP3","ACAP3",7.31992552195656e-09,1.94633340322611e-35,5.45911770730851e-28,0.817161633611781,1.71272807790772e-05,6.42691541491686e-05,0.00041565964127395,0.058445045341314,0.325984566054084,5.09166396991093e-57,1.42371563272587e-13
"ACAT1","brown","ACAT1","ACAT1",0.101675279035126,2.33977838740907e-10,6.88128653382439e-33,0.335034683583241,0.000621306646558312,1.66928441466354e-13,0.109464866122147,1.58280498321967e-08,0.00320564986148273,1.84953979389742e-18,2.05603514280975e-27
"ACAT2","black","ACAT2","ACAT2",6.75515525023940e-11,2.98727760071559e-06,0.355621097844555,0.567342835018994,0.0149319103609183,0.0913088870183981,0.0656420319518252,1.67249190422052e-05,4.51960749977841e-09,0.00132715608627001,0.371803198852211
"ACBD3","magenta","ACBD3","ACBD3",3.72826653144233e-09,0.0203524870355743,0.0206115312024849,0.00223044806835753,0.593633491004816,3.53169907723999e-10,0.0436142058686916,3.27668538348072e-15,2.20763242980788e-18,0.655858064796628,1.16967228275383e-05
"ACBD4","black","ACBD5","ACBD4",4.99922309575095e-16,8.39964469153136e-05,0.274598848710043,0.00646735642309676,0.00829145280811732,0.0516525601488748,0.0135428745832732,9.39373118828491e-15,3.4804732181505e-18,0.075315404845716,0.000638940187699063
"ACBD5","blue","ACBD5","ACBD5",2.97154282190816e-14,2.84572638028962e-19,8.3504822701233e-08,0.0740804249390947,4.9008187470624e-11,0.000245255511193352,0.0227938539024335,0.266476991885977,0.000968557481994027,2.07012360019632e-15,0.00153678832003269
"ACBD6","turquoise","ACBD6","ACBD6",0.984159770208033,1.28367753357348e-05,7.73323329624812e-24,0.480806812319893,0.166043404426783,5.63475370022801e-14,0.039760240002501,2.71635913467122e-13,4.83231975645197e-06,1.41340424550068e-11,3.10005867130102e-29
"ACBD7","brown","ACBD7","ACBD7",1.32866992694514e-05,3.47908902094741e-20,1.95030871307697e-25,0.00664775465893205,7.29436637653517e-07,1.21359851585749e-10,0.00290064102603235,0.00509213583687153,0.7498134444713,2.68034104030005e-28,4.72123594864677e-15
"ACCS","brown","ACCS","ACCS",0.150349449315719,4.38663708121202e-10,2.74455026411373e-32,0.199043523309329,0.00384922349446478,7.32193031597738e-07,0.0825011397667745,1.15556991737757e-08,0.00677610004006992,3.8936526679868e-18,3.04214687727414e-28
"ACE","blue","ACE","ACE",3.07833022790614e-16,4.6166842731837e-38,1.39182764918548e-12,0.998439178931541,3.80690025185887e-06,0.0297712747361858,0.000432073761820918,0.543094393252272,0.000744393859629785,4.94772969936273e-27,1.68119921851321e-05
"ACER2","turquoise","ACER2","ACER2",0.0356507347536415,0.514017693907886,0.000405515814021361,0.919054814656397,0.0334982902922512,0.000646542303077398,0.0311068716829713,1.58530029053804e-06,5.41516904013022e-05,0.076785722938738,1.17034548809723e-05
"ACER3","midnightblue","ACER3","ACER3",1.22866526527505e-07,0.58743084323964,5.3407154096014e-07,0.40082925409892,0.0961597368600749,3.53239105257019e-06,0.759705524490698,5.81501599089183e-35,4.75613742052178e-23,0.0879746193477223,8.64576070952612e-15
"ACKR2","turquoise","ACKR2","ACKR2",0.889183161105358,4.59772996274127e-07,2.30055030219191e-38,0.891186238748348,0.00891787962040558,5.10632929224799e-14,0.205602023994656,2.2499725532353e-15,5.26398830647272e-06,4.99701581119825e-15,6.05799664624203e-65
"ACKR3","black","ACKR3","ACKR3",2.66938171357087e-34,1.32662101987832e-12,0.205958310278502,0.546018783934272,1.05042813239673e-05,0.202221537456058,0.00950887657918615,3.45038614195461e-10,4.2871719266806e-20,5.93519206711518e-06,0.223034549515019
"ACLY","midnightblue","ACLY","ACLY",2.77223058141825e-19,3.32236374555214e-06,0.558716010293183,0.959102400957339,0.0493917777093504,0.00100227404266148,4.24664197324156e-05,3.33189676011981e-14,1.02365767293346e-22,0.0125446231233313,0.0037544194887795
"ACMSD","brown","ACMSD","ACMSD",0.0211260765884591,0.180411735814013,2.93061084785677e-08,0.889433514202846,0.846303961800909,8.28930029237835e-08,0.952323754061926,8.94365011862364e-13,1.07779389740482e-08,0.00208385622636942,9.25157054313768e-12
"ACO1","turquoise","ACO1","ACO1",0.852110716027064,6.14895245062496e-07,1.44938360313722e-32,0.302440392803639,0.0109668040348076,3.30082551084847e-10,0.393787688815008,6.95017049073842e-14,2.53273860983173e-05,2.86891956420584e-14,3.31036590257016e-42
"ACO2","blue","ACO2","ACO2",7.33987188623427e-29,2.25452929519316e-23,0.000140125442076826,0.878380325812051,3.59718205778459e-07,0.932139030076971,0.000331309543869343,0.000417687832646503,2.05602393598169e-10,6.45964426721167e-13,0.188715497643849
"ACOT11","brown","ACOT11","ACOT11",0.610993248681894,0.000399739945858566,5.04183802702201e-15,0.0857602079464569,0.8573100631057,0.000862245345684201,0.00501494823801083,6.89589495985016e-11,8.04011449626169e-05,3.08627912284692e-08,6.45526386543833e-19
"ACOT12","pink","ACOT12","ACOT12",3.99487482551345e-09,1.00651567395836e-11,3.48507921948843e-05,0.10291359488921,6.02151483261063e-05,0.0960161060592973,0.0111834771120445,0.237719892620844,0.00189782459445081,1.69352218024052e-09,0.0156716334324816
"ACOT13","blue","ACOT13","ACOT13",6.98487903139436e-07,0.000300262265873192,0.467509294080175,1.25933086969243e-05,1.20120881052916e-05,0.188886526512541,0.359977826412626,0.00116350416242111,0.000141402206140252,0.0174529491197815,0.452680012228549
"ACOT7","turquoise","ACOT7","ACOT7",2.52383142661417e-06,0.696235102817865,7.83825837573429e-07,0.608179997082886,0.250535044672794,7.0220553935466e-13,0.00254516203172772,4.61722095223506e-26,6.35246879160687e-19,0.0711224262203348,1.67727426932384e-13
"ACOT8","pink","ACOT8","ACOT8",0.000149107386498634,1.15175703155881e-17,6.58955155587979e-29,0.401055748352293,0.00293541199965014,3.40214665946674e-09,0.000437722254058119,0.000632564415242423,0.437622476160379,2.32534881500105e-28,1.12786974022274e-17
