"gene","moduleColor","best_anno","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"TMEM39B","turquoise","TMEM39B","TMEM39B",0.0176467900910747,0.884713661386495,0.00673832673511639,0.955849756845102,0.0106303758247882,0.930400371427666
"TMEM40","magenta","TMEM40","TMEM40",0.0986293452557547,0.41660949654831,0.0582680133097946,0.631842779839277,-0.416266591393923,0.000338163707308507
"TMEM41A","black","TMEM41A","TMEM41A",0.07120358158744,0.558043804301039,0.0585826020850821,0.630000584029567,0.0538896417701041,0.657710031063221
"TMEM41B","turquoise","TMEM41B","TMEM41B",-0.0345132208408894,0.776683572131631,-0.0191346416233624,0.875068558991864,0.132951015456751,0.272554499248712
"TMEM42","magenta",NA,"TMEM42",0.0888374399027638,0.46457632040235,-0.112903846723265,0.35206419684239,-0.15970387066723,0.186630159421217
"TMEM43","black","TMEM43","TMEM43",0.0694388819395612,0.567866233643878,0.0182793101322473,0.88061118066864,0.0172281672982081,0.887430489258488
"TMEM45A","black","TMEM45A","TMEM45A",-0.0269063203130433,0.825013725480438,-0.120549191628531,0.320194827418073,0.0261494629207206,0.829861273405171
"TMEM47","brown","TMEM47","TMEM47",-0.022137449554148,0.855659227874658,0.0179206850764538,0.882936820198707,0.0155278274375075,0.898478533570962
"TMEM50A","magenta","TMEM50A","TMEM50A",-0.0319059766198864,0.793163572376498,-0.0117733645009403,0.922938636786182,0.00277893502278997,0.981784570926693
"TMEM50B","black","TMEM50B","TMEM50B",-0.0445858553518497,0.713993746660359,-0.20959671711632,0.0816070228074317,-0.220084567006052,0.0671420346391555
"TMEM51","brown","TMEM51","TMEM51",0.0387608660913776,0.750047117258939,0.0911306109401079,0.453081207267592,0.00318521191322313,0.979122053995838
"TMEM52","turquoise","TMEM52","TMEM52",0.00483166611951165,0.968334721918833,0.0733124800645753,0.546412594110921,0.113306046636226,0.350340284252769
"TMEM52B","blue","TMEM52B","TMEM52B",-0.0506087033570721,0.677362024059041,0.0552566313570485,0.649588937738553,-0.0761415976346146,0.530996005737606
"TMEM53","turquoise","TMEM53","TMEM53",0.0864923631724604,0.476493816857489,0.0281147022185816,0.817287814460499,-0.0850316686984418,0.483998888092808
"TMEM59","pink","TMEM59","TMEM59",0.0519176537086452,0.669495057853954,-0.0297824060647936,0.806653771639381,-0.0599471511996736,0.622036073700491
"TMEM59L","blue","TMEM59L","TMEM59L",-0.00972570784188486,0.936310561090732,0.00349554936913796,0.977088423392258,-0.00169147084197873,0.988912113994369
"TMEM60","black","TMEM60","TMEM60",-0.0467497758544846,0.700752964671764,-0.0861192704658695,0.478404824510519,-0.0731749816336726,0.547167345804193
"TMEM61","magenta","TMEM61","TMEM61",0.078191966653005,0.519959528803183,-0.0148425521496603,0.902936710404355,-0.103307912745473,0.394739692326977
"TMEM62","turquoise","TMEM62","TMEM62",0.0492123061696999,0.685792638344626,0.0480646657315901,0.692750209618499,0.0620517543994768,0.609836707613128
"TMEM63A","turquoise","TMEM63A","TMEM63A",0.0294491546889642,0.808776008943561,0.0467547671594375,0.700722524169472,0.12206681608984,0.314095321506601
"TMEM63B","brown","TMEM63B","TMEM63B",0.00105553802294081,0.993080631436536,0.00235638579464726,0.984553937949924,0.00316934213123031,0.979226051803516
"TMEM63C","brown","TMEM63C","TMEM63C",0.0153890526037137,0.899381108847002,0.0033254605162124,0.978202992550358,-0.0574044457647035,0.636911206152107
"TMEM64","lightcyan","TMEM64","TMEM64",-0.00367271408462209,0.975927533601971,0.000250610269080611,0.998357155465569,0.0447261140021459,0.71313291286199
"TMEM65","brown","TMEM65","TMEM65",-0.0305132493232452,0.802004449392317,-0.00635026780742815,0.958390036879905,0.00723764486083783,0.952581809302931
"TMEM67","turquoise","TMEM67","TMEM67",0.0322018189599555,0.791288899877435,0.0723715406549716,0.551587624502015,0.0509463511419503,0.675329378356179
"TMEM69","brown","TMEM69","TMEM69",-0.0269583859524061,0.82468049110152,-0.0705767445281841,0.561523552635319,0.0502010429231233,0.679819210273371
"TMEM70","lightcyan","TMEM70","TMEM70",-0.0289741043029666,0.811803637358351,0.0856695892033451,0.480713555184967,0.173784108704641,0.150214113023881
"TMEM71","magenta","TMEM71","TMEM71",0.035448289786809,0.770796589106143,-0.00632830528388176,0.958533818770575,-0.00885345501936209,0.942012237373982
"TMEM74","brown","TMEM74","TMEM74",-0.0620281767380793,0.609972798808312,-0.0313011870051966,0.796999587778176,0.0796538262745164,0.512162069589386
"TMEM79","black","TMEM79","TMEM79",0.00300426235524696,0.980307872247977,-0.0208888309774813,0.863720274191057,0.0109816784243591,0.928106307552578
"TMEM80","black","TMEM80","TMEM80",-0.0584983894915158,0.630493503463886,-0.0679709424854482,0.576098001890707,0.0511352163414314,0.6741934141398
"TMEM81","turquoise","TMEM81","TMEM81",0.0063768761083176,0.958215842286562,-0.0248254688678357,0.838356380639437,-0.0115663308911289,0.924289734643872
"TMEM82","turquoise","TMEM82","TMEM82",0.0347041254002376,0.775480648894567,0.121099358250752,0.317974953678631,-0.117010243421911,0.334710264152194
"TMEM86A","blue","TMEM86A","TMEM86A",-0.0732588427259546,0.546706958355955,-0.0141045191884773,0.907741456600553,0.00653500835800791,0.957180650119022
"TMEM87A","magenta","TMEM87A","TMEM87A",0.0280095250050919,0.817959597652285,0.0479583367052956,0.693396124798903,0.0469979062155763,0.699240260269198
"TMEM88B","brown","TMEM88","TMEM88B",0.0241852592714045,0.842470819820647,0.00447186505098481,0.970691670306949,0.0133998968064898,0.912331777379171
"TMEM8A","magenta","TMEM8A","TMEM8A",0.09700703382501,0.424353027834608,0.107357167860784,0.376371383547363,0.12199372033913,0.314387377336081
"TMEM8B","midnightblue","TMEM8B","TMEM8B",0.00348505361164937,0.977157199421576,-0.0216735259641592,0.858652632191894,-0.0341527126604709,0.778956624128094
"TMEM9","turquoise","TMEM9","TMEM9",-0.0983327378437295,0.418019126296317,-0.0795140007694236,0.512905301340817,-0.021108331600464,0.862302154855827
"TMEM94","brown","TMEM94","TMEM94",0.067244846937183,0.580189979535462,0.017212901950049,0.887529584765134,-0.0587870386553717,0.628804630938547
"TMEM97","magenta","TMEM97","TMEM97",0.127726330891207,0.292012582742566,-0.0029756124619381,0.98049562780093,-0.00609590215972813,0.960055370517621
"TMEM98","turquoise","TMEM98","TMEM98",-0.21552133661226,0.0731593508792335,-0.157133028276579,0.193914894612,0.0304175837103816,0.802612648406411
"TMEM9B","midnightblue","TMEM9B","TMEM9B",-0.0639585854425215,0.598874406541797,-0.00135728064905193,0.991102689207375,0.0664910031422382,0.584452371667494
"TMF1","turquoise","TMF1","TMF1",0.0620314461088582,0.609953927083108,0.0115505680533614,0.924392611455656,0.0503622158721294,0.678847335981225
"TMLHE","pink","TMLHE","TMLHE",0.00480851910461047,0.968486343114881,-0.00623422442853776,0.959149752081468,-0.0362129692260843,0.765991899817476
"TMOD1","midnightblue","TMOD1","TMOD1",0.0860251904440963,0.478887354761509,0.0580946393072366,0.632858995148692,0.0886495305346814,0.465525244395416
"TMPO","pink","TMPO","TMPO",0.00132710378238614,0.991300498290096,-7.00013102445691e-05,0.999541114801037,0.131013672914127,0.279665912764076
"TMPPE","turquoise","TMPPE","TMPPE",0.0226137741266999,0.852587919676524,0.0340671412065133,0.779496435874314,0.100206090502797,0.409162165725671
"TMPRSS12","turquoise","TMPRSS12","TMPRSS12",-0.00983650619751465,0.935586525319629,-0.0168721960458361,0.889741732859181,-0.00170057433080474,0.988852442825828
"TMPRSS13","magenta","TMPRSS13","TMPRSS13",0.174418896774685,0.14870718083019,0.0223445277116662,0.854323736636993,-0.0822523152180349,0.498450615669715
"TMPRSS5","black","TMPRSS5","TMPRSS5",0.0459281595107663,0.705770133234271,-0.00198466115032337,0.986990354689761,-0.0201971362623517,0.868191867947303
"TMPRSS6","blue","TMPRSS6","TMPRSS6",-0.0283722179175959,0.815643576518101,-0.0207439394095129,0.864656605184764,0.013581039518399,0.911151428953209
"TMPRSS9","black","TMPRSS9","TMPRSS9",0.0337991291389606,0.781187812402439,0.0467813656877307,0.700560315485746,0.0741738724333934,0.541695777658805
"TMSB15B","blue","TMSB15B","TMSB15B",-0.0590071030818435,0.627518318459912,-0.0787884973580038,0.516770461390098,-0.0884290373338866,0.466640055089779
"TMSB4X","magenta","TMSB4X","TMSB4X",-0.0171506861747095,0.88793347826942,-0.0243418866448903,0.841463828623722,-0.036323557893653,0.765297764163325
"TMTC1","brown","TMTC1","TMTC1",0.0164776061598927,0.892304789179696,0.103594011715632,0.393424746009946,0.0549587956418894,0.651354914363111
"TMTC2","blue","TMTC2","TMTC2",0.00750190917225282,0.95085255880672,-0.0435403254853481,0.720421812596429,0.0188409890981546,0.876970791045511
"TMTC3","turquoise","TMTC3","TMTC3",-0.0549135959883875,0.65162308714038,-0.0145393583905936,0.90491015341285,0.040112485822944,0.741630381652697
"TMTC4","blue","TMTC4","TMTC4",-0.0628351708151952,0.605322320940819,-0.200016286514287,0.0968849022689363,-0.0660846739546759,0.586755734411415
"TMUB1","pink","TMUB1","TMUB1",-0.0694782344708283,0.567646316038219,-0.0517565846928217,0.670461214350538,-0.0500890737357802,0.680494691904645
"TMUB2","magenta","TMUB2","TMUB2",0.0205559633291994,0.865871637451363,0.0135439448960487,0.911393126599449,-0.0266372402387952,0.826736401988211
"TMX1","brown","TMX1","TMX1",-0.267505245938401,0.0251701571424173,0.0820045801718862,0.499749556020383,0.36921135101787,0.0016588548539676
"TMX2","turquoise","TMX2","TMX2",-0.0139454766802436,0.908777294403611,-0.0512678521674676,0.673396085420086,-0.103011208736015,0.396106122089562
"TMX3","blue","TMX3","TMX3",0.00869055161241534,0.943077422761574,0.0620513283023159,0.609839166945782,0.105680808506483,0.383912274647917
"TMX4","magenta","TMX4","TMX4",-0.0816831445942801,0.501437542552387,-0.0801675414970558,0.509436179143471,-0.15703465594914,0.194197639472863
"TNC","pink","TNC","TNC",0.0172138691400866,0.88752330616836,-0.0386638707020997,0.750652255615863,-0.146637510211053,0.225769850356893
"TNFAIP1","blue","TNFAIP1","TNFAIP1",-0.0185658228974434,0.87875390271473,-0.014344446540388,0.906179109654983,0.00119765673844839,0.992149028253279
"TNFAIP2","black","TNFAIP2","TNFAIP2",-0.12230457223599,0.31314656827302,-0.00411952913100606,0.972999959463917,-0.0475945056823503,0.695607929208453
"TNFAIP3","turquoise","TNFAIP3","TNFAIP3",0.0204376216274032,0.866636729015565,0.0877618774434381,0.470022011335235,0.0874492681856664,0.47161122858739
"TNFAIP6","black","TNFAIP6","TNFAIP6",0.0296073983901243,0.80776809661241,-0.0560530813792858,0.644875964601479,-0.0442173288146386,0.716257263022795
"TNFAIP8","black","TNFAIP8","TNFAIP8",-0.000844577061943691,0.994463519444424,-0.0108633027166425,0.928879256106364,-0.0183762747629095,0.879982548944639
"TNFAIP8L3","blue","TNFAIP8","TNFAIP8L3",0.0027041470618558,0.982274712874187,-0.0133419474196747,0.912709422840423,-0.0128770607215811,0.915739694200378
"TNFRSF10B","turquoise","TNFRSF10B","TNFRSF10B",-0.125590206793146,0.300224537004433,0.00583578134065367,0.961758559517863,0.151617646108195,0.210226957910146
"TNFRSF11A","magenta","TNFRSF11A","TNFRSF11A",-0.119842175681399,0.323062083765518,-0.0580986789521012,0.632835309431139,0.0593622483682084,0.625444769945192
"TNFRSF11B","brown","TNFRSF11B","TNFRSF11B",-0.216523931356992,0.0718016094959711,-0.128898432475894,0.287569944972231,0.0615038117576921,0.613002855294434
"TNFRSF17","turquoise","TNFRSF17","TNFRSF17",-0.00648920862849988,0.957480464892487,-0.0238404957994243,0.844688264016748,0.0149709978333377,0.902100852666934
"TNFRSF19","turquoise","TNFRSF19","TNFRSF19",-0.0937604483774979,0.440094013651579,-0.00503561348365459,0.966998842983081,0.179389552441259,0.137295137389063
"TNFRSF1A","black","TNFRSF1A","TNFRSF1A",0.0631602054360661,0.603453637005505,0.0356873661580245,0.769293473488716,-0.0617281295626859,0.61170583344764
"TNFRSF1B","pink","TNFRSF1B","TNFRSF1B",0.0410610138091805,0.735741684612054,0.101331648405796,0.403893607237738,-0.0282448208146097,0.816456908392656
"TNFRSF21","brown","TNFRSF21","TNFRSF21",-0.00671387434168935,0.956009812451379,0.0270665058645349,0.823988592741045,-0.0252775571726028,0.835453535661555
"TNFRSF25","blue","TNFRSF25","TNFRSF25",-0.0910288720706083,0.453587847758914,-0.089575425425013,0.460859766378249,-0.242270960305364,0.0433109268180314
"TNFRSF8","pink","TNFRSF8","TNFRSF8",0.149722844339568,0.21604882315981,0.0765224372526151,0.52893731629518,-0.0182699429531604,0.880671912961776
"TNFRSF9","midnightblue","TNFRSF9","TNFRSF9",0.00214086154919036,0.985966545478675,-0.00367761112129477,0.97589544596884,0.0296821876667524,0.807291844645272
"TNFSF10","magenta","TNFSF10","TNFSF10",-0.0302096192475665,0.803935195993163,0.013011210569279,0.91486514030736,0.0206083225105265,0.865533169000233
"TNFSF13B","lightgreen","TNFSF13B","TNFSF13B",-0.0322064256146768,0.791259718059039,-0.0367317617545393,0.762737176307233,0.0211695717209191,0.861906580343538
"TNIK","blue","TNIK","TNIK",0.0266175066742,0.826862770365811,0.0102319826004454,0.933002628202621,-0.0363148344721939,0.765352512072775
"TNIP1","brown","TNIP1","TNIP1",0.0254841342315628,0.834127837482796,0.0013216613331978,0.991336173550335,-0.00468976855308733,0.969264218943336
"TNIP2","black","TNIP2","TNIP2",-0.0581789716226565,0.632364604470352,-0.0620085106116658,0.610086322556031,-0.0448872331240889,0.712144489183035
"TNIP3","blue","TNIP3","TNIP3",-0.0852777363660487,0.482730214579097,-0.0322215796065067,0.791163723944807,0.030776049522954,0.800334288322924
"TNK2","blue","TNK2","TNK2",-0.0174283133680622,0.886131394223744,0.0346528162752792,0.775803905096825,0.00582309133176216,0.961841654117041
"TNKS","midnightblue","TNKS","TNKS",-0.0196543616862437,0.871703635226587,0.00939231367866412,0.938489505491807,0.00328245021618973,0.978484839881444
"TNKS1BP1","turquoise","TNKS1BP1","TNKS1BP1",0.029789292281623,0.806609932915895,0.00731476067031941,0.952077168301967,0.00106178511235447,0.99303968090305
"TNKS2","turquoise","TNKS2","TNKS2",-0.0314864381855271,0.795824076088071,0.0623811852149985,0.607936601357716,0.109397424599103,0.367315101618224
"TNNT1","turquoise","TNNT1","TNNT1",0.0267634249794991,0.825928453096909,-0.00215075263134048,0.985901715523266,0.0815341957980034,0.502220731845263
"TNPO1","turquoise","TNPO1","TNPO1",-0.0676334330026272,0.577998410614035,-0.038897322939657,0.749196039964385,0.00630075496039735,0.958714184134314
"TNPO3","turquoise","TNPO3","TNPO3",0.021843777744618,0.857553872463376,0.00666283127916849,0.956343925544287,-0.00916257493953063,0.939991258383982
"TNR","brown","TNR","TNR",0.100507274533137,0.407748467711773,0.034152830250335,0.778955882405768,-0.0453629164587298,0.709229059499725
"TNRC18","brown","TNRC18","TNRC18",-0.0226031015697681,0.852656711841343,0.0379172004065454,0.755315606462361,-0.0353368774476822,0.771497346225795
"TNRC6A","blue","TNRC6A","TNRC6A",-0.0080531619873784,0.947246096391259,0.0313757313224894,0.796526512386473,-0.010415287646439,0.931805213005589
"TNRC6B","turquoise","TNRC6B","TNRC6B",-0.0159552365538765,0.895699526250036,0.0279585670705178,0.818285120934184,0.0455995200637306,0.707780478613061
"TNRC6C","brown","TNRC6C","TNRC6C",-0.125354429969149,0.301140073188625,0.0175790328875288,0.88515331107939,0.0392082521821093,0.747257900202137
"TNS1","black","TNS1","TNS1",-0.00114205296935716,0.992513515651905,0.0791693977838709,0.51473935490089,0.0750141338573627,0.5371138986558
"TNS3","brown","TNS3","TNS3",0.020340028171894,0.867267772947711,0.0808861428057591,0.505635616854566,0.148331016164866,0.220396961903134
"TOB1","black","TOB1","TOB1",-0.0740685371281946,0.542271505170235,-0.176809524565561,0.143133233509187,-0.034341627621913,0.77776525832229
"TOB2","turquoise","TOB2","TOB2",-0.0202638677330898,0.867760287453982,-0.0470651835718796,0.698830310705557,0.126556278725623,0.296492184104924
"TOE1","turquoise","TOE1","TOE1",0.0242902943098518,0.841795498960901,-0.0107749516035212,0.929456198224452,0.0191763644343589,0.874798342585825
"TOGARAM1","blue","TOGARAM1","TOGARAM1",-0.150846225859495,0.212583638091045,-0.0503402888470527,0.678979525497355,-0.0884797016169113,0.46638376905074
"TOGARAM2","turquoise","TOGARAM2","TOGARAM2",0.0355322522667662,0.770268605877826,-0.0198555883669757,0.870401400577239,-0.00832906231383392,0.945441465367203
"TOLLIP","blue","TOLLIP","TOLLIP",-0.0213058367868449,0.861026511236751,0.00989327901751462,0.935215551217228,0.0376628751425353,0.756906004278184
"TOM1","magenta","TOM1","TOM1",0.0597334187099965,0.623280750032428,0.00787151194383453,0.948434392647512,-0.0712390519902881,0.5578472051101
"TOM1L1","magenta","TOM1L1","TOM1L1",-0.187528313051127,0.120053156472831,-0.0119715320571896,0.921645602199576,0.201066899559691,0.0951076265836801
"TOM1L2","blue","TOM1L2","TOM1L2",0.0174481237328577,0.886002826616607,0.049015332368673,0.686984961747344,0.0283166503728179,0.815998308446336
"TOMM20","black",NA,"TOMM20",0.0409091813600123,0.736683288249534,-0.0164065600722128,0.8927663862838,0.0167004785245119,0.890856986126565
"TOMM22","magenta","TOMM22","TOMM22",0.056879401160114,0.640000942064481,-0.00110180675378958,0.992777333948486,-0.00133329152878506,0.991259937626509
"TOMM34","pink","TOMM34","TOMM34",-0.044139430668311,0.71673603206042,-0.012801393695101,0.916233029109351,0.0514120373935358,0.672529735425311
