"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"7049","LOC113990252",348.29133607261,-0.156850271962656,0.123572119056849,-1.26930146670462,0.204333563455334,0.88596748407505,"NAA10","LOC113990252 (NAA10)","GON","~ Batch + Status","no"
"15839","WSB2",1214.38471647828,-0.116052907545828,0.0914472063389686,-1.26907001527912,0.204416093503946,0.88596748407505,"WSB2","WSB2","GON","~ Batch + Status","no"
"4129","GOLGA5",1012.34051709033,0.16415500440471,0.129378453667751,1.26879708136153,0.204513446370768,0.88596748407505,"GOLGA5","GOLGA5","GON","~ Batch + Status","no"
"5388","LHFPL6",127.707112964131,-0.205961681447053,0.162333277911877,-1.26875822441569,0.204527309006279,0.88596748407505,"LHFP","LHFPL6","GON","~ Batch + Status","no"
"5292","LAMA1",274.184493315224,-0.35083397825589,0.276520176819371,-1.26874639779022,0.20453152841844,0.88596748407505,"LAMA1","LAMA1","GON","~ Batch + Status","no"
"6788","LOC113988956",30.3726508529111,-0.336212477849258,0.265000222660175,-1.26872526548931,0.204539067995296,0.88596748407505,"SOUL","LOC113988956 (SOUL)","GON","~ Batch + Status","no"
"12444","PWWP3A",9342.84760057412,-0.0828787905969459,0.0653368580448188,-1.26848448298652,0.204624988588365,0.88596748407505,"PWWP3A","PWWP3A","GON","~ Batch + Status","no"
"15424","UBE2A",2240.64689616491,-0.0569795730299225,0.0449380981054346,-1.26795693258393,0.204813330913104,0.88596748407505,"UBE2A","UBE2A","GON","~ Batch + Status","no"
"14062","SPAG9",1984.17163952828,0.0954992504409413,0.0753233125272624,1.26785781502077,0.204848731229067,0.88596748407505,"SPAG9","SPAG9","GON","~ Batch + Status","no"
"4346","H6PD",269.753683086582,0.165270990577876,0.130357422313343,1.26782953854833,0.204858831123273,0.88596748407505,"H6PD","H6PD","GON","~ Batch + Status","no"
"1329","CAPN5",185.096781477676,-0.112915424764573,0.0890708177361433,-1.26770391958301,0.204903704543776,0.88596748407505,"CAPN5","CAPN5","GON","~ Batch + Status","no"
"3985","GFM2",1233.84315608924,0.108472037296889,0.0855736802089825,1.267586447515,0.204945674208058,0.88596748407505,"GFM2","GFM2","GON","~ Batch + Status","no"
"14485","TAL2",43.4566270552479,-0.286510179142431,0.226038609865692,-1.26752761093634,0.204966697311226,0.88596748407505,"TAL2","TAL2","GON","~ Batch + Status","no"
"3227","EPHX4",33.8698539795635,-0.307256217127606,0.242416162986592,-1.26747413762423,0.20498580540694,0.88596748407505,"EPHX4","EPHX4","GON","~ Batch + Status","no"
"6266","LOC113986073",160.733072977382,-0.216240323642526,0.170649335661792,-1.26716182517751,0.20509743267252,0.88596748407505,NA,"LOC113986073","GON","~ Batch + Status","no"
"703","ARL2BP",864.93693831388,-0.0781804887981436,0.0617149161927865,-1.26680053415161,0.205226621071394,0.88596748407505,"ARL2BP","ARL2BP","GON","~ Batch + Status","no"
"14748","TIMM29",45.3965634752185,-0.323628693224417,0.25557587549522,-1.26627246252149,0.205415552330633,0.88596748407505,"TIMM29","TIMM29","GON","~ Batch + Status","no"
"3089","EIF3M",1694.37576495064,0.130130813600428,0.102767447770098,1.26626491582767,0.205418253271046,0.88596748407505,"EIF3M","EIF3M","GON","~ Batch + Status","no"
"8736","LOC113999008",131.688618024414,0.26971995836538,0.213025478334318,1.26613943305921,0.205463166982267,0.88596748407505,"LOC113999008","LOC113999008","GON","~ Batch + Status","no"
"13952","SNCG",54.2149996554012,-0.746209696422953,0.589428532638623,-1.26598841946535,0.20551722833555,0.88596748407505,"SNCG","SNCG","GON","~ Batch + Status","no"
"7399","LOC113991995",12.1613392881855,-1.06923334381004,0.844691957754158,-1.26582635716443,0.205575256513832,0.88596748407505,"PI16","LOC113991995 (PI16)","GON","~ Batch + Status","no"
"759","ASAP2",341.684986387905,0.185925686812773,0.14688296443658,1.26580837693435,0.205581695265426,0.88596748407505,"ASAP2","ASAP2","GON","~ Batch + Status","no"
"10087","MBNL2",324.432528169966,0.230788568112769,0.182328379596241,1.26578522018263,0.205589987954306,0.88596748407505,"MBNL2","MBNL2","GON","~ Batch + Status","no"
"269","ADSS",1833.86555971241,0.131069146759379,0.103563718528338,1.26558942283938,0.205660114865087,0.88596748407505,"ADSS","ADSS","GON","~ Batch + Status","no"
"8570","LOC113998197",17.5972269045789,-0.37613592156497,0.297208537733733,-1.26556230326717,0.205669829399955,0.88596748407505,"ZNF648","LOC113998197 (ZNF648)","GON","~ Batch + Status","no"
"9732","LOC114004301",205.866548668041,-0.217543336963534,0.171908251362903,-1.26546186840266,0.205705809198553,0.88596748407505,"LOC114004301","LOC114004301","GON","~ Batch + Status","no"
"7279","LOC113991411",23.8301982101569,-0.421859900008762,0.333383225414106,-1.26539030116094,0.205731450246708,0.88596748407505,"LOC113991411","LOC113991411","GON","~ Batch + Status","no"
"8827","LOC113999401",45.4025339107781,-0.268885302846711,0.212520049730406,-1.26522322570415,0.205791318932442,0.88596748407505,"SAE1","LOC113999401 (SAE1)","GON","~ Batch + Status","no"
"11288","OLA1",438.412674211288,0.105941921643804,0.0837487421378722,1.26499716818906,0.205872342996839,0.88596748407505,"OLA1","OLA1","GON","~ Batch + Status","no"
"9820","LRRC3B",96.3066475789131,0.259088812837938,0.204839832070804,1.26483609275945,0.205930090168298,0.88596748407505,"LRRC3B","LRRC3B","GON","~ Batch + Status","no"
