,PFT1_PIT_run1,PFT10_PIT_run2,PFT11_PIT_run2,PFT12_PIT_run1,PFT2_PIT_run1,PFT3_PIT_run2,PFT4_PIT_run1,PFT5_PIT_run1,PFT6_PIT_run1,PFT7_PIT_run1,PFT8_PIT_run2,PFT9_PIT_run1
SLC41A3,9.5785707616844,9.09642401099511,8.67305355596466,9.02582002192175,9.40406786167815,9.27855367439396,9.25099024799249,9.34541870877679,8.77741847339271,8.81120689063982,8.36035128002853,9.62636532205421
KLF15,8.44705814108844,9.5319594518855,8.99441859085917,8.40253321476659,9.21661273520693,8.30173168627726,7.90872252614221,9.26724279013462,8.39351704069456,9.05336894151413,8.83318747094594,8.21452977913594
LOC113981955,6.74380636568707,6.59992498240297,6.63693505693331,6.86679127475049,6.19364995994526,6.28172505269308,6.98177287551664,6.54763588882178,6.39870265271011,6.14302718253777,6.21449621992236,6.62773007701171
ZXDC,9.48500219283597,9.21120070670139,9.20264119747252,9.40628642136174,9.44366567166214,9.72562026242863,9.2632284533499,9.11260529159578,9.35643963219053,8.98408092658958,9.4166539138456,9.40844406990727
UROC1,7.4288193690316,8.00278118857127,7.77866798651026,7.92452340921277,6.94965926996054,6.84916353137874,7.17113274055994,7.51482564654935,7.29413565108053,6.39486270287568,6.25185086805326,6.50430719619208
LOC113991891,8.6049462541616,9.37706854159595,9.53673879345763,8.08301329617014,8.52125424428294,8.19652761156695,7.78007796768419,8.83721227914331,7.50034485463197,8.74620154073797,8.11195892759937,8.07783850105447
LOC113990825,8.10318694331163,8.51709241291042,7.96366764056219,8.32587152643831,8.04941117995054,8.03647471078975,9.35752681059543,8.99739489469039,9.00859549361476,9.23558691905069,7.18966100966944,7.97442182884008
LOC113989756,8.42109584606374,8.91447166853112,8.57019830428025,8.6212825978439,8.35562171421886,8.39946482726204,8.95107638838413,8.90286706881115,8.7609410909512,9.15659495082355,8.42591447058718,8.6813379868147
SH3BP5L,11.8607821572328,11.2333989475195,11.5285197287297,11.2910424980993,11.7694973617549,11.7827745908524,12.0473775714677,12.0813951129666,11.909365634253,12.2293980644787,10.8698989600548,11.6190978950459
GABBR1,12.1391621489284,11.4289227197367,12.0668328950202,11.3406944652995,11.939369104095,11.4151829446471,12.5892241260034,12.608308763326,11.5557460054504,12.5123604666777,10.8971711728251,12.188378598106
RPS5,12.488060575664,12.7438718475455,12.7685107326603,12.8634846409496,12.7788651092547,12.7442034778463,12.3578446771084,12.47277719986,12.1327288257924,12.5174343791742,12.8310628271825,13.0961745172444
LOC113994545,7.72391459949925,7.89213997396641,7.21040928719947,7.70840174818872,7.71047511537537,8.49914350524293,8.37823973709078,7.79606204163648,7.46467241263791,7.46574925639711,8.09952056783063,7.66658125623599
LOC113995158,7.57673175023023,8.57594571597337,8.28184737439106,8.26907271888647,8.82595849327537,9.69715760107351,8.93274206783003,8.61587322938713,7.98176325606626,7.61119495321304,9.17793722726569,8.62667967907172
BRD2,9.88920779645326,9.31741072196577,9.36003110024731,9.38894687695728,9.68698788713237,10.0533051449984,10.5174242200834,10.4603842351171,9.60874531891992,10.4130243622335,8.50722758177155,9.64462463225833
LOC113999578,6.4647114448848,6.01721775843944,5.80678400931546,5.58816993266165,6.26990701558387,6.14334665765867,6.18155126437333,5.79633881347177,5.96391536982042,5.79899352946385,6.08476676187026,5.79630326602189
LOC114000840,6.13986830203734,5.58816993266165,5.80678400931546,5.58816993266165,5.95498479810183,5.95289310999313,6.58165685009965,6.54763588882178,6.49610074687917,7.00733384527317,5.90317208398787,6.2083258584155
LOC114001480,6.44071870920981,6.7549365795215,5.80678400931546,7.17738874453947,6.78702816748357,6.58102494272504,5.58816993266165,6.81793940875556,6.73436946574124,5.58816993266165,5.58816993266165,5.58816993266165
