"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","n_p005","n_q01","Test","design","fdrtool"
"FAM43B",24.7278712913426,0.349754302089103,0.781628922286555,0.204402007768749,0.651190890652468,0.999966875575919,"FAM43B","FAM43B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM45A",578.945289099978,0.400180015944013,0.331822884378536,1.40652670098231,0.235633837427095,0.999966875575919,"FAM45A","FAM45A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM49A",2214.13748989936,0.390210024016168,0.403638759130979,0.913449114329325,0.339200920459221,0.999966875575919,"FAM49A","FAM49A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM49B",649.602554037735,0.223095963324274,0.433238222681672,0.258859336896535,0.610904890688728,0.999966875575919,"FAM49B","FAM49B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM53A",695.990937054872,0.102007691820044,0.343370485713083,0.0896261248355472,0.764652999538775,0.999966875575919,"FAM53A","FAM53A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM53B",791.198835306689,0.011957543512609,0.391769975439405,0.000944861173508116,0.97547801197206,0.999966875575919,"FAM53B","FAM53B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM57A",133.217725492087,-0.363733164836803,0.520540939390612,0.517040948925214,0.47210666565239,0.999966875575919,"FAM57A","FAM57A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM72A",21.6356162313034,-0.059459255769085,0.852981524874515,0.00490432410093433,0.944169081580295,0.999966875575919,"FAM72A","FAM72A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM76A",423.970348741313,-0.227228919342922,0.307370311750069,0.56506502532838,0.452226635141402,0.999966875575919,"FAM76A","FAM76A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM76B",431.903594676479,0.223157603123492,0.478681362524175,0.20782889017201,0.648474445665624,0.999966875575919,"FAM76B","FAM76B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM78A",255.537847919411,-0.648017151493432,0.510211286350938,1.56766946634815,0.210545786716359,0.999966875575919,"FAM78A","FAM78A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM78B",104.222636971286,-0.543348046970089,0.461814506744698,1.38260260474472,0.239658326108941,0.999966875575919,"FAM78B","FAM78B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM81A",589.502600606536,0.105494236258189,0.298774209772058,0.1260476884068,0.722565652689095,0.999966875575919,"FAM81A","FAM81A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM83A",7.67273264179799,-0.132514575980844,1.82290679774428,0.00519455481229159,0.942543606268613,0.999966875575919,"FAM83A","FAM83A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM83B",14.8010722452115,0.0980938903706463,1.19786401219791,0.00638242176113124,0.936324695161478,0.999966875575919,"FAM83B","FAM83B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM83F",33.3557658232246,0.155444668281159,0.925791088463418,0.0258017521985181,0.872385425080142,0.999966875575919,"FAM83F","FAM83F","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM83G",6.88280744804303,-1.18212661444842,1.66520540378692,0.55148694803087,0.457710763726871,0.999966875575919,"FAM83G","FAM83G","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM83H",80.7462814466768,-0.234566151815569,0.553836712762738,0.17933234419759,0.67194764226436,0.999966875575919,"FAM83H","FAM83H","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM84A",207.393349881223,-0.388715667731078,0.741908512278851,0.268043011215013,0.6046475680737,0.999966875575919,"FAM84A","FAM84A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM84B",391.631430996389,-0.128802102642567,0.444544191530364,0.0812550560392253,0.775603748029613,0.999966875575919,"FAM84B","FAM84B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM89A",371.881768936814,0.34696225280716,0.505626258568267,0.474075722052788,0.491118097135296,0.999966875575919,"FAM89A","FAM89A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM8A1",1095.09941428755,-0.247128197008285,0.401585099381103,0.375250385414319,0.540156175574955,0.999966875575919,"FAM8A1","FAM8A1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM91A1",1317.38142457747,0.236507205648953,0.425019778513659,0.295434144701261,0.586759062782552,0.999966875575919,"FAM91A1","FAM91A1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM92A",771.457292172471,0.107091945537568,0.27917305420511,0.143626848494335,0.704701728032682,0.999966875575919,"FAM92A","FAM92A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM98A",1656.10572043023,-0.172254730966078,0.195983469787703,0.771110394328076,0.379873762021125,0.999966875575919,"FAM98A","FAM98A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAM98B",1135.47237983654,0.0306465985485752,0.284680804455122,0.0114152084526609,0.9149143437228,0.999966875575919,"FAM98B","FAM98B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAN1",823.445992444585,0.451521171164764,0.288041514199918,2.46581645156644,0.116347232526598,0.999966875575919,"FAN1","FAN1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCA",83.3307600741869,0.460298360621958,0.532348847636664,0.777831822765435,0.377805066737462,0.999966875575919,"FANCA","FANCA","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCB",52.951982211829,-0.452998029063807,0.776836659039007,0.316546645644394,0.573690413008594,0.999966875575919,"FANCB","FANCB","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCC",9.83372051337919,-0.461741925892193,1.23721774495539,0.136689016186864,0.711595020455239,0.999966875575919,"FANCC","FANCC","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCD2",18.6980877814493,-0.350549017351394,0.941617628200204,0.127814037603599,0.720709373940954,0.999966875575919,"FANCD2","FANCD2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCE",453.522732867084,-0.154254391048697,0.402586289304223,0.149560745594613,0.698955479382716,0.999966875575919,"FANCE","FANCE","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCF",46.2244563230315,-0.390500625643,0.600730519535032,0.414720280923291,0.519583348033987,0.999966875575919,"FANCF","FANCF","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCG",186.940314339441,-0.125664493970948,0.467459162629744,0.0728066321390628,0.78729331832859,0.999966875575919,"FANCG","FANCG","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCI",86.6590294256421,0.537225754410109,0.482165126872055,1.20220618503018,0.272881178469057,0.999966875575919,"FANCI","FANCI","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCL",178.131552821,0.529640660258566,0.578523748356083,0.799970690407676,0.371102132752841,0.999966875575919,"FANCL","FANCL","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FANCM",343.52483074537,-0.433948805082869,0.48372303323105,0.83615575477134,0.360498546482359,0.999966875575919,"FANCM","FANCM","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAP",121.832454931514,-0.396200608568448,0.697651441357988,0.319606665011776,0.571844120788222,0.999966875575919,"FAP","FAP","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAR1",4559.22122815031,0.079500645826032,0.390114021703421,0.0397122877867275,0.842044175690723,0.999966875575919,"FAR1","FAR1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FARP1",1644.01776813623,0.077257802914631,0.314272140350575,0.0587529531267705,0.808477916660926,0.999966875575919,"FARP1","FARP1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FARP2",618.883527225518,0.315317412610604,0.293996645808015,1.1496737752606,0.283617450284239,0.999966875575919,"FARP2","FARP2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FARS2",412.191810478708,0.303749969494688,0.352886315229437,0.752862370791689,0.385571497682669,0.999966875575919,"FARS2","FARS2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FARSA",378.972184651746,-0.350221313820601,0.398954637049378,0.797077709381057,0.3719685250731,0.999966875575919,"FARSA","FARSA","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FARSB",1578.70005488578,0.431580064252913,0.307210230464537,1.91995475290787,0.165861648439953,0.999966875575919,"FARSB","FARSB","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAS",53.6450568390245,-0.0876782378258098,0.906191158062146,0.00887498403187692,0.924944618140202,0.999966875575919,"FAS","FAS","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASLG",28.1253627490757,-2.28185060735726,1.10570688024724,4.36812591996859,0.0366172426792905,0.999966875575919,"FASLG","FASLG","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASN",4915.37876561679,0.135535882321808,0.289037262029412,0.21348789598818,0.644047254769446,0.999966875575919,"FASN","FASN","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASTK",953.272642583422,-0.251617840333545,0.445122303975061,0.30971900351193,0.577852667200822,0.999966875575919,"FASTK","FASTK","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASTKD1",255.994316958242,0.332240294048937,0.367359279696833,0.812732033414676,0.367313755014939,0.999966875575919,"FASTKD1","FASTKD1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASTKD2",361.258323328748,-0.132906375490183,0.348856192892638,0.142559483297873,0.705749681993466,0.999966875575919,"FASTKD2","FASTKD2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASTKD3",243.998192120382,0.0262728342154572,0.391087485529314,0.00437926474934613,0.947237693439425,0.999966875575919,"FASTK","FASTKD3","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FASTKD5",158.671587210804,-0.758094995812767,0.537727886194051,1.98303924664874,0.159070594284344,0.999966875575919,"FASTKD5","FASTKD5","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAT1",2225.97802113055,0.204335525658981,0.362723131332497,0.305859067627694,0.580232413632403,0.999966875575919,"FAT1","FAT1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAT2",33.2947298277534,-1.83426940802541,1.19025267630112,2.05901418598663,0.15130803084576,0.999966875575919,"FAT2","FAT2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAT3",1508.41948855958,0.621291801723695,0.400729232301193,2.24138819507019,0.134360307519073,0.999966875575919,"FAT3","FAT3","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAT4",136.727239074138,0.844335783889264,0.556352843742526,2.23376032807944,0.135024879500519,0.999966875575919,"FAT4","FAT4","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FATE1",116.636642590111,0.081857645176273,0.564805347338888,0.0206819728037289,0.885648703104456,0.999966875575919,"FATE1","FATE1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAXC",33.8697396775434,-0.723294422147459,1.10027474990642,0.382595683162961,0.536217334042673,0.999966875575919,"FAXC","FAXC","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FAXDC2",1391.66597292376,0.238581886913128,0.280020218813013,0.737154679605112,0.390573862939146,0.999966875575919,"FAXDC2","FAXDC2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBF1",18.2213440906693,-0.182863922471812,1.54819645982884,0.0135361137443795,0.907379277118968,0.999966875575919,"FBF1","FBF1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBH1",427.898672846345,0.254142243038369,0.339207961060899,0.551652962936771,0.457643079892144,0.999966875575919,"FBH1","FBH1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBLIM1",11.0336967289237,0.846744037307077,1.3870585006215,0.392938657401757,0.530758749319155,0.999966875575919,"FBLIM1","FBLIM1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBLN1",269.872804143737,-0.222220346872652,0.789829067741883,0.0691614830636809,0.792561594202306,0.999966875575919,"FBLN1","FBLN1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBLN2",150.087233044205,-1.35343509170995,0.867679429227676,2.64039157348566,0.104177863973547,0.999966875575919,"FBLN2","FBLN2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBLN7",54.0751843630309,-0.691210917808397,0.930286820670325,0.58232414484371,0.445402769610221,0.999966875575919,"FBLN7","FBLN7","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBN1",2132.55377068489,0.0740120646567873,0.408833230242456,0.0319109441169019,0.858223253508901,0.999966875575919,"FBN1","FBN1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBRSL1",1017.39153507954,0.0126859345178808,0.335220662491674,0.00145346342011976,0.969588564562505,0.999966875575919,"FBRSL1","FBRSL1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL12",451.222582587188,0.452169226358712,0.375252635277967,1.45064702701509,0.228424159931723,0.999966875575919,"FBXL12","FBXL12","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL14",546.756803416141,-0.294422083205887,0.308729438607713,0.909856244928591,0.340152564042716,0.999966875575919,"FBXL14","FBXL14","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL15",178.863013462038,-0.655402558025352,0.565893321951486,1.32067150983906,0.250471571230087,0.999966875575919,"FBXL15","FBXL15","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL16",587.857854450681,0.364404527316896,0.561579537549912,0.442142871619893,0.506089991776812,0.999966875575919,"FBXL16","FBXL16","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL17",584.594393912563,0.0297751573524859,0.471033875069848,0.0039020186929406,0.950191625330387,0.999966875575919,"FBXL17","FBXL17","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL18",875.841842684273,0.209772761321425,0.361451154965165,0.332740484345237,0.564049830090842,0.999966875575919,"FBXL18","FBXL18","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL2",1017.32506657712,0.477729442557478,0.364966451375185,1.68224131251327,0.194626900837489,0.999966875575919,"FBXL2","FBXL2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL20",139.671390794162,-0.568562303086872,0.72924543530955,0.577229084738903,0.447400485429942,0.999966875575919,"FBXL20","FBXL20","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL3",664.482192568234,0.0508411505311648,0.468437732399227,0.0111797501743922,0.915793135482779,0.999966875575919,"FBXL3","FBXL3","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL4",650.828503622312,0.135986234475173,0.357890244646519,0.140421894256406,0.707861952074907,0.999966875575919,"FBXL4","FBXL4","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL5",2199.76351310059,0.112924278304724,0.314972343121089,0.12346906213611,0.725302048941943,0.999966875575919,"FBXL5","FBXL5","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXL7",295.688726833946,0.369014211506406,0.449271750932147,0.706345893317632,0.400659562273033,0.999966875575919,"FBXL7","FBXL7","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO11",1354.72318770861,-0.0485443387573954,0.335061594767187,0.0206535944556379,0.885726643444804,0.999966875575919,"FBXO11","FBXO11","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO15",32.0771209415426,0.177943491556048,0.733284549899585,0.0579315827383198,0.809795540334599,0.999966875575919,"FBXO15","FBXO15","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO16",77.0021514557769,-0.042518335583903,0.604293994837527,0.00502650973305663,0.943479028712455,0.999966875575919,"FBXO16","FBXO16","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO2",107.083381667086,0.333380328170967,0.800553073762224,0.181501247511292,0.670086253944318,0.999966875575919,"FBXO2","FBXO2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO21",329.303717698132,0.114514969342302,0.545160345024978,0.0418965661530422,0.837817063058853,0.999966875575919,"FBXO21","FBXO21","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO22",737.377846187497,-0.164516110290605,0.258025486484578,0.403357763505454,0.525360243051287,0.999966875575919,"FBXO22","FBXO22","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO25",873.892037834441,0.183603697785463,0.396518525884916,0.218138137265584,0.640462240902523,0.999966875575919,"FBXO25","FBXO25","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO28",489.204527500436,-0.0804307807048439,0.317656382801287,0.0638691852621776,0.800481859634091,0.999966875575919,"FBXO28","FBXO28","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO3",2059.81855275475,-0.422499282818192,0.282455194745504,2.21013068645755,0.137107055791519,0.999966875575919,"FBXO3","FBXO3","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO30",517.054510305015,-0.260410638692016,0.477105568001571,0.284226712261813,0.593944167701023,0.999966875575919,"FBXO30","FBXO30","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO31",2683.16674792918,-0.969930355930323,0.510340508554671,3.4536049255243,0.0631139745823644,0.999966875575919,"FBXO31","FBXO31","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO32",610.176771406768,-0.50444291701468,0.411918543413301,1.38371076023512,0.239470079811223,0.999966875575919,"FBXO32","FBXO32","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO33",1455.26583563993,-0.0746687042792797,0.323778258449106,0.0511464975924127,0.821080157563347,0.999966875575919,"FBXO33","FBXO33","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO34",1636.99786590353,0.425992485919614,0.439485724995376,0.892527967043918,0.34479317105504,0.999966875575919,"FBXO34","FBXO34","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO38",1428.28271046013,0.0489730533632361,0.317921387476349,0.0225663080319407,0.880590365447464,0.999966875575919,"FBXO38","FBXO38","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO4",266.352895002576,0.102212843865909,0.451884273302094,0.0508946567614714,0.821513753187274,0.999966875575919,"FBXO4","FBXO4","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO40",33.5003854678973,-1.00575758223547,0.951426519885877,1.11884618092721,0.29016703672489,0.999966875575919,"FBXO40","FBXO40","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO41",104.442957885466,0.71536927758728,0.788277520063614,0.811628096070294,0.367639341007385,0.999966875575919,"FBXO41","FBXO41","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO42",359.051233458013,-0.543985063641787,0.561446952101504,0.983579453048037,0.321316691744978,0.999966875575919,"FBXO42","FBXO42","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO45",1834.50189489935,-0.151099732644096,0.272672051260981,0.299498096285646,0.584197240496804,0.999966875575919,"FBXO45","FBXO45","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO5",39.0298624983099,0.540324616009703,0.728310832544709,0.535278750658293,0.464395978614079,0.999966875575919,"FBXO5","FBXO5","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO7",1194.09514095244,-0.02246473080479,0.309878666472724,0.00518425580395387,0.942600494164169,0.999966875575919,"FBXO7","FBXO7","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO8",250.160481176058,0.393133558086351,0.387698680656905,0.98530320844111,0.320893027173699,0.999966875575919,"FBXO8","FBXO8","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXO9",2619.08392566664,-0.134860933886659,0.286999541104586,0.218766134177287,0.639981674640488,0.999966875575919,"FBXO9","FBXO9","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW11",1511.69188510593,-0.110015601944503,0.23017366089352,0.230206819646156,0.631370517241665,0.999966875575919,"FBXW11","FBXW11","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW2",699.830954288463,0.0996514684292066,0.291457700513834,0.113733533906668,0.735932950308836,0.999966875575919,"FBXW2","FBXW2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW4",44.9626285818731,-0.519539230408037,0.595828793324494,0.732373345182026,0.392114975036932,0.999966875575919,"FBXW4","FBXW4","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW5",434.079990446049,-0.391171019558068,0.331787991073837,1.43076048859709,0.231640366447821,0.999966875575919,"FBXW5","FBXW5","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW7",1172.0290976988,0.19693673661822,0.224698373191387,0.76620128647474,0.381394786225372,0.999966875575919,"FBXW7","FBXW7","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FBXW8",189.318313560215,-0.404325126193804,0.456598329238785,0.802430001630569,0.370367830649271,0.999966875575919,"FBXW8","FBXW8","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FCF1",476.581526733322,0.154602309359233,0.396862594807385,0.149736273478084,0.698787512275091,0.999966875575919,"FCF1","FCF1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FCHO1",131.59357903097,-0.709922183749757,0.651740545637169,1.26567311165962,0.2605799733691,0.999966875575919,"FCHO1","FCHO1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FCHO2",1109.56793219148,0.240171168940927,0.435139888866195,0.288721611610583,0.59104091856627,0.999966875575919,"FCHO2","FCHO2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FCHSD1",151.490360058002,-0.103129936146595,0.570494596345788,0.0342745565730525,0.853124022048884,0.999966875575919,"FCHSD1","FCHSD1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FCHSD2",291.461436045588,-0.128560567920451,0.45491509139005,0.0796536139216357,0.77776737221728,0.999966875575919,"FCHSD2","FCHSD2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDFT1",971.69466114438,-0.199765047371217,0.466250119873842,0.178153954182193,0.672964526470207,0.999966875575919,"FDFT1","FDFT1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDPS",551.336366076307,-0.81381645787574,0.469727557869377,3.05952537192096,0.0802651116110996,0.999966875575919,"FDPS","FDPS","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDX1",1007.90719878477,0.153849098426497,0.325187435077196,0.223379410986382,0.636476953357136,0.999966875575919,"FDX1","FDX1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDX2",135.803281088328,-0.453286877120464,0.691713754587779,0.410704668271933,0.521612060125869,0.999966875575919,"FDX2","FDX2","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDXACB1",304.182996955507,0.309281169715836,0.350508339258484,0.788931812184742,0.374423317568151,0.999966875575919,"FDXACB1","FDXACB1","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FDXR",285.321186016694,-0.040575655330394,0.481213930096961,0.00763575867941313,0.930367218205299,0.999966875575919,"FDXR","FDXR","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FECH",106.709710103425,-0.382392179641856,0.740458496603976,0.246444067330103,0.619590123864625,0.999966875575919,"FECH","FECH","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FEM1A",1001.09807171306,-0.532424119300333,0.500991024611977,1.11605215097961,0.290770118792096,0.999966875575919,"FEM1A","FEM1A","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
"FEM1B",872.294184518634,-0.247784529877833,0.28776159636588,0.750625302735358,0.386278328420249,0.999966875575919,"FEM1B","FEM1B","PIT",603,16,"LRT_full_interaction","~ Batch + Status + mean_T + Status:mean_T","yes"
