"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"DRC7",137.531527925582,-0.379278680953704,0.104493813311363,-3.62967594859954,0.000283777245931246,0.090985386961333,"DRC7","DRC7","GCT","~ Batch + strength.all_study","no"
"ESRRG",2272.22658862378,0.188684141981643,0.0528301087783931,3.57152666054728,0.00035490641199002,0.090985386961333,"ESRRG","ESRRG","GCT","~ Batch + strength.all_study","no"
"EXOC1L",92.3144660164665,0.414665160175957,0.115660263313593,3.58519986290939,0.000336820162562877,0.090985386961333,"EXOC1L","EXOC1L","GCT","~ Batch + strength.all_study","no"
"FAM135B",599.22049299374,0.225909195693729,0.0622040340918936,3.63174509485985,0.000281511117721512,0.090985386961333,"FAM135B","FAM135B","GCT","~ Batch + strength.all_study","no"
"FAM217B",1444.28195814151,0.143101204503687,0.0400121678628454,3.57644217114684,0.000348302322274009,0.090985386961333,"FAM217B","FAM217B","GCT","~ Batch + strength.all_study","no"
"GALNTL6",819.178646691583,0.192891168158531,0.0529741368681827,3.64123286498293,0.000271335572257002,0.090985386961333,"GALNTL6","GALNTL6","GCT","~ Batch + strength.all_study","no"
"INPP4A",5251.16657610565,0.14010729110423,0.03875279178162,3.61541155263765,0.000299870846746067,0.090985386961333,"INPP4A","INPP4A","GCT","~ Batch + strength.all_study","no"
"IQSEC1",7553.99734791423,0.116218405889317,0.0321625289337131,3.61347225303217,0.000302123700082085,0.090985386961333,"IQSEC1","IQSEC1","GCT","~ Batch + strength.all_study","no"
"LANCL3",1564.02255733582,0.152775911601833,0.0428473106215661,3.56558928403169,0.00036303953947117,0.090985386961333,"LANCL3","LANCL3","GCT","~ Batch + strength.all_study","no"
"LOC113990030",544.87950805123,0.149474360375745,0.0419922993119637,3.55956598768953,0.000371468189071908,0.090985386961333,"ME3","LOC113990030 (ME3)","GCT","~ Batch + strength.all_study","no"
"LOC113999464",106.604297173233,-0.325259205364693,0.090666054164927,-3.58744194131386,0.000333938057651567,0.090985386961333,"LOC113999464","LOC113999464","GCT","~ Batch + strength.all_study","no"
"LOC114001131",1382.65446700619,-0.218884523894526,0.0607621871328552,-3.60231476552909,0.000315396134282534,0.090985386961333,"PCBP2","LOC114001131 (PCBP2)","GCT","~ Batch + strength.all_study","no"
"PSMA4",1764.04817320224,-0.0978264510039138,0.0272436381199763,-3.59079982537952,0.000329664758413901,0.090985386961333,"PSMA4","PSMA4","GCT","~ Batch + strength.all_study","no"
"SACS",3722.66987407728,0.169468967961028,0.0471738924050514,3.5924313072559,0.000327607029745398,0.090985386961333,"SACS","SACS","GCT","~ Batch + strength.all_study","no"
"SLC22A15",1303.16357705151,0.134422029999331,0.0373636771369202,3.59766597668472,0.000321085598501897,0.090985386961333,"SLC22A15","SLC22A15","GCT","~ Batch + strength.all_study","no"
"SYTL5",1318.85260900699,0.160936532103947,0.0452837677424147,3.5539563098944,0.00037948224949116,0.090985386961333,"SYTL5","SYTL5","GCT","~ Batch + strength.all_study","no"
"TAOK1",6260.24371367205,0.133176923738015,0.037233755345018,3.57677925591878,0.000347853679785308,0.090985386961333,"TAOK1","TAOK1","GCT","~ Batch + strength.all_study","no"
"TNFAIP2",39.1777548933146,-0.521792731119307,0.146634013119306,-3.55846996218237,0.000373021440607424,0.090985386961333,"TNFAIP2","TNFAIP2","GCT","~ Batch + strength.all_study","no"
