"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","n_p005","n_q01","Test","Tissue","design","fdrtool"
"CCDC137",182.200197291871,-0.22079957322208,0.409821014610366,0.291103464201541,0.589514270759283,1,"CCDC137","CCDC137",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC138",9.16822024696893,0.791634967932911,1.47726135217045,0.257735853481151,0.611679938058565,1,"CCDC138","CCDC138",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC141",11.3755848130646,0.706979333464799,1.36832299857435,0.286622671960416,0.592392974888407,1,"CCDC141","CCDC141",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC142",239.618435221024,-0.0752998678176104,0.557542446515065,0.0178847018002841,0.893613157885748,1,"CCDC142","CCDC142",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC146",135.069119158446,-0.432374079626257,0.562048916186108,0.600248611732624,0.438483185164086,1,"CCDC146","CCDC146",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC148",175.18504707535,-0.257486568546066,0.532143797027745,0.23508813598329,0.627776450842589,1,"CCDC148","CCDC148",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC149",777.30356271045,0.222367957537507,0.26456610742705,0.690150215011982,0.406113291723315,1,"CCDC149","CCDC149",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC15",181.384737265395,0.487029751204703,0.366132686932937,1.79703930072763,0.180070841496821,1,"CCDC15","CCDC15",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC152",6.97567287871655,-0.240053329607462,1.89555207973555,0.0171322567054091,0.895862130235401,1,"CCDC152","CCDC152",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC157",41.9385338304186,0.660237708059685,0.719566564259705,0.802403569491247,0.370375711984257,1,"CCDC157","CCDC157",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC158",34.2167126843412,1.14134612401513,0.956410891401315,1.45527376035773,0.227683614555002,1,"CCDC158","CCDC158",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC166",33.5722144256965,0.468171113873183,0.738097943114336,0.390915805137269,0.531818408169283,1,"CCDC166","CCDC166",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC167",186.771641632465,-0.0759281924323125,0.479616573939383,0.0248778056305241,0.87467192611969,1,"CCDC167","CCDC167",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC17",7.51212345312546,0.133308148766908,1.66650261633964,0.00590802311771199,0.938732002506591,1,NA,"CCDC17",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC170",142.322920498401,0.663291362743111,0.486825160886982,1.71285485794965,0.190615385856018,1,"CCDC170","CCDC170",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC171",23.019781550708,-0.00964318337984461,0.844116341917287,0.000129648336027799,0.990915225519434,1,"CCDC171","CCDC171",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC173",157.746497482669,0.063071607599698,0.438025764511069,0.020336560780521,0.88660111063621,1,"CCDC173","CCDC173",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC174",382.499026195718,0.307545712939406,0.231323056848715,1.76032786248508,0.184583626246386,1,"CCDC174","CCDC174",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC177",1416.06707465364,-0.00896141155523356,0.222673766899103,0.00162515594271895,0.967843411978271,1,"CCDC177","CCDC177",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC178",9.17429028139895,1.58850380088965,1.26236625145175,1.53082024576645,0.215989382215102,1,"CCDC178","CCDC178",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC18",56.2505094655853,-0.616859448335644,0.736475543763377,0.659783350837671,0.41663643899047,1,"CCDC18","CCDC18",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC181",841.166659356501,-0.286165037740848,0.28783659934688,0.952451860878313,0.329095981509533,1,"CCDC181","CCDC181",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC186",1907.99174103791,-0.0809634335675101,0.232114070766808,0.120465115645715,0.728530580645079,1,"CCDC186","CCDC186",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC191",278.540922551879,0.0810618677790772,0.465102367540383,0.0298327351232217,0.862870300989912,1,"CCDC191","CCDC191",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC22",542.01749872082,0.511058521911128,0.329478900212897,2.34910911893178,0.125354627950783,1,"CCDC22","CCDC22",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC25",862.855276580791,0.0820005132416557,0.28923037320452,0.0794147854826406,0.778092047064815,1,"CCDC25","CCDC25",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC27",37.1458453729227,-0.0695555502146331,0.7568609352432,0.00879776363262863,0.925270895783305,1,"CCDC27","CCDC27",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC28A",860.661847184351,-0.231515238420473,0.254306077422648,0.861216943388428,0.353398362603142,1,"CCDC28A","CCDC28A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC28B",38.5809458730126,-0.478143370620766,0.627675062095584,0.589999537171934,0.44241929769048,1,"CCDC28B","CCDC28B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC30",301.30187311124,-0.152955704014384,0.301589772262715,0.262721321788689,0.608256704259184,1,"CCDC30","CCDC30",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC32",895.386131882297,0.000843951407145124,0.190521247649435,1.97600104172579e-05,0.996453236619616,1,"CCDC32","CCDC32",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC33",212.254315101941,0.890173256780894,0.500183075660329,2.98475061090451,0.084052234259312,1,"CCDC33","CCDC33",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC34",228.142414775408,0.115346249228648,0.367411428779849,0.102740326100587,0.748565592994998,1,"CCDC34","CCDC34",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC36",106.779926911672,1.76517066142187,1.47580352783792,0.995395453860155,0.318427244262873,1,"CCDC36","CCDC36",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC39",490.031499142943,0.435494126630038,0.332850402644744,1.62295523965543,0.202680213480043,1,"CCDC39","CCDC39",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC40",271.386898001744,0.0213141416171591,0.373597986601887,0.00325466733924884,0.954505611201905,1,"CCDC40","CCDC40",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC42",292.772169816323,0.237197581167009,0.376383953305148,0.382982433451971,0.536011394670108,1,"CCDC42","CCDC42",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC43",634.583755920133,-0.170328647376483,0.245027965468339,0.48831415034536,0.484680288631055,1,"CCDC43","CCDC43",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC47",500.128354872609,-0.107740901602099,0.210830292672502,0.259873757304433,0.610206898469584,1,"CCDC47","CCDC47",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC50",757.650908616464,0.350435308761379,0.261263667612159,1.77532404764534,0.182724556329383,1,"CCDC50","CCDC50",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC51",387.062056466886,-0.0298986945887582,0.228917093027223,0.0172785887457678,0.895420883298802,1,"CCDC51","CCDC51",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC57",139.390950444707,0.592768797269789,0.36720737598043,2.50831327392957,0.113247084741821,1,"CCDC57","CCDC57",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC58",102.205218735075,0.151536076320399,0.430152703135209,0.118900688936264,0.730229852775942,1,"CCDC58","CCDC58",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC59",202.631638200546,-0.312190734779136,0.337779937433515,0.850925650815611,0.356290607493454,1,"CCDC59","CCDC59",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC6",2116.6518369561,-0.0793812712645874,0.258177024064968,0.0960643748281882,0.756604656373633,1,"CCDC6","CCDC6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC61",213.740416478649,-0.149397529427745,0.405506633786255,0.140118240974786,0.708163493062867,1,"CCDC61","CCDC61",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC62",172.959581104261,0.165478867925815,0.388467992914438,0.180826845357316,0.670663623590732,1,NA,"CCDC62",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC65",208.821953798466,0.0161343597779323,0.387597619705057,0.00175021491045868,0.966629779129309,1,"CCDC65","CCDC65",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC66",361.520686504618,0.140218267811469,0.293108784741256,0.220564872125948,0.638609850840393,1,"CCDC66","CCDC66",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC71L",31.7469591994315,-0.158446448357986,0.825182285977877,0.0372395502143235,0.846978142179402,1,"CCDC71L","CCDC71L",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC73",159.117394556887,-0.695266853887361,0.605389362959726,1.35576776381853,0.244272313891179,1,"CCDC73","CCDC73",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC77",12.3224900703595,-0.722434595349431,1.3975358701788,0.253710076459157,0.614474729412136,1,"CCDC77","CCDC77",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC78",279.660026080824,0.0155325357374764,0.5654661184924,0.000646796237788294,0.979710236289697,1,"CCDC78","CCDC78",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC80",184.676320142732,0.270066175409997,0.507575783587942,0.274162344047326,0.600553204796647,1,"CCDC80","CCDC80",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC82",93.4589619605895,0.426122812301461,0.498043167349873,0.72379181385034,0.394902935102433,1,"CCDC82","CCDC82",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC83",370.350949587231,-0.416888867420334,0.348703913569397,1.38977481239051,0.238443132098733,1,"CCDC83","CCDC83",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC84",182.581963655009,0.199538169606522,0.357968895332247,0.310256125574497,0.577523058985663,1,"CCDC84","CCDC84",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC85A",725.602250496101,0.0530027541020267,0.301190380606275,0.0294128193031327,0.863829325471703,1,"CCDC85A","CCDC85A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC85C",423.881527026886,0.0597983464309892,0.248019448650998,0.0592280470091708,0.807720229798995,1,"CCDC85C","CCDC85C",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC86",172.667908950276,0.008575059082361,0.435383812818258,0.000389753539366211,0.984249045216201,1,"CCDC86","CCDC86",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC88A",3169.76492904947,0.376921115144564,0.232070404547713,2.52305437771997,0.112193085084307,1,"CCDC88A","CCDC88A",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC88C",1238.11133889429,0.370290169770087,0.314253537764654,1.30690286544865,0.252956174937349,1,"CCDC88C","CCDC88C",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC89",53.5887766646051,0.989783957645035,0.713303436750688,1.93799082809335,0.163886852995695,1,"CCDC89","CCDC89",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC90B",484.988339047664,0.0623206985316461,0.225955645807972,0.0757471168572863,0.783145731092951,1,"CCDC90B","CCDC90B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC91",200.843736566397,0.228452656646516,0.366376870047056,0.394571501146885,0.529906161574117,1,"CCDC91","CCDC91",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC92",2586.78036723647,-0.00181384775368631,0.172993757101668,0.000110898243576685,0.991597773816219,1,"CCDC92","CCDC92",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC93",436.267482881029,0.0247103083539473,0.258698685992035,0.00908931655996525,0.924046434130753,1,"CCDC93","CCDC93",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCDC9B",552.460488751505,0.262127130454824,0.273100713766159,0.92573407742384,0.335973881287837,1,"CCDC9B","CCDC9B",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCK",435.737356320482,0.487256084123364,0.980825473533879,0.23968144449293,0.624436287035274,1,"CCK","CCK",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCKAR",28.8875074523396,0.828600817157619,0.807642663752359,1.07766831557488,0.299219755873073,1,"CCKAR","CCKAR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCKBR",238.803679182563,-0.192356755259227,0.48612460187775,0.154439637811549,0.694328278988338,1,"CCKBR","CCKBR",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCL20",6.12176091416797,-0.204557282001684,1.77541297888139,0.0128189422142384,0.909855531373882,1,"CCL20","CCL20",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCL28",16.52973144752,-0.0163270758202755,1.38910411755374,0.000146836043427356,0.990331796787926,1,"CCL28","CCL28",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCM2",790.479660872175,0.00594713228949489,0.241669107244702,0.000605547675348816,0.980367735214091,1,"CCM2","CCM2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCM2L",18.9357776262518,0.18843228156092,0.950566969327507,0.0397869041912458,0.84189780754917,1,"CCM2","CCM2L",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCN2",916.676239850351,0.371354804866552,0.282655813103164,1.66545296358572,0.196868681051727,1,"CCN2","CCN2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCN3",170.361376413049,-0.294062252552686,0.500364920765223,0.33230819971098,0.564303087073605,1,"CCN3","CCN3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCN4",56.4936729471535,-1.05291830629448,0.858095152111486,1.42048880994342,0.23332296412229,1,"CCN4","CCN4",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCN5",9.15112908770841,0.727692048303177,1.31582782966763,0.297043961268884,0.585741553683036,1,"CCN5","CCN5",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCN6",68.6499626194146,1.08657341034154,0.729906789146098,2.29389646169123,0.129883494599851,1,"CCN6","CCN6",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCNB2",100.963848333156,-0.346580623139625,0.41156140577377,0.712375898238278,0.398656197845398,1,"CCNB2","CCNB2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCNB3",53.2979566162758,-0.257110465281724,0.736460939591307,0.117700606549874,0.731541872669926,1,"CCNB3","CCNB3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCNC",909.143276263344,-0.251688124474091,0.289461075822474,0.775395057138212,0.378553205468291,1,"CCNC","CCNC",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCND1",135.515893655793,0.578836289663708,0.558590115353366,1.03698285158852,0.308524220475967,1,"CCND1","CCND1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCND2",206.464232852728,-0.356228601765642,0.358453321371211,0.995408963118166,0.318423960336444,1,"CCND2","CCND2",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCND3",41.1262661541428,-0.860880515715134,0.734413552891857,1.37264474020748,0.241358000029622,1,"CCND3","CCND3",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
"CCNDBP1",508.426484992565,-0.0597243390657671,0.249213906622268,0.0565594515133228,0.812018913550359,1,"CCNDBP1","CCNDBP1",714,26,"LRT_full_interaction","VMH","~ Batch + Year + Status + mean_T + Status:mean_T","no"
