"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","best_anno","display_gene_ID","Tissue","design","fdrtool"
"LOC113995316",171.760054949377,-0.10267577505455,0.134456406598029,-0.763636167680054,0.445084089746088,0.978217557417041,"LOC113995316","LOC113995316","LS","~ mean_T","yes"
"LOC113996506",13.6236402173576,0.247726380691947,0.327570595119645,0.75625341340991,0.449497273734838,0.978217557417041,"RFLNA","LOC113996506 (RFLNA)","LS","~ mean_T","yes"
"LOC113997733",453.93975105685,0.101827313939392,0.133507036583581,0.762711213919009,0.445635641314198,0.978217557417041,"POLR2A","LOC113997733 (POLR2A)","LS","~ mean_T","yes"
"LOC113999634",478.45561072077,-0.117008367320178,0.1531472369997,-0.764025323685121,0.444852151711145,0.978217557417041,"LOC113999634","LOC113999634","LS","~ mean_T","yes"
"LOC114000323",6.99220849845279,-0.386562860055967,0.509717899369331,-0.758385884690839,0.448220005540448,0.978217557417041,"LOC114000323","LOC114000323","LS","~ mean_T","yes"
"LOC114001208",59.443520934673,-0.366750151740358,0.48255576703781,-0.760016099261791,0.447244961683866,0.978217557417041,"LOC114001208","LOC114001208","LS","~ mean_T","yes"
"LOC114001935",5.5295433714276,0.810487378492769,1.0654125614192,0.760726321278908,0.446820549942947,0.978217557417041,"RYR1","LOC114001935 (RYR1)","LS","~ mean_T","yes"
"LOC114004159",56.5692060120778,0.131478321922607,0.172125305907271,0.76385236458745,0.444955227291082,0.978217557417041,"RPESL","LOC114004159 (RPESL)","LS","~ mean_T","yes"
"LRRIQ1",397.851245261269,0.15087727279832,0.199156236337502,0.757582466775652,0.448700979750576,0.978217557417041,"LRRIQ1","LRRIQ1","LS","~ mean_T","yes"
"MMEL1",87.1561515860045,0.204368029261881,0.26818037284899,0.762054385601735,0.446027545562082,0.978217557417041,"MME","MMEL1","LS","~ mean_T","yes"
"MSX2",40.5456424569247,0.409484745588109,0.537506172146192,0.761823336749957,0.446165450197704,0.978217557417041,"MSX2","MSX2","LS","~ mean_T","yes"
