studyyear,date,doy,doy.adj,mean.temp,ID1,Status,ID_date,ID_year,Tmanip,timesincemanip,pings,num.terr.ping,num.int,num.part,pings_terr,num.int_terr,num.part_terr,weight,mean.stab,pingsL,num.intL,num.partL,pings_terrL,num.int_terrL,num.part_terrL
16-17,1/17/17,17,17,26.3,GWRX,floa,GWRX_2017-01-17,GWRX_16-17,none,NA,12,5,4,3,0,0,0,1.333333333,0.050287356,2.48490665,1.609437912,1.386294361,0,0,0
15-16,2/19/16,50,50,27.75,GXBB,terr,GXBB_2016-02-19,GXBB_15-16,none,NA,1169,3,24,4,1148,16,3,6,0.75,7.063903961,3.218875825,1.609437912,7.046647278,2.833213344,1.386294361
15-16,2/18/16,49,49,28.5,GXBB,terr,GXBB_2016-02-18,GXBB_15-16,none,NA,1091,2,26,4,1060,19,4,6.5,0.575647388,6.994849986,3.295836866,1.609437912,6.966967139,2.995732274,1.609437912
15-16,2/23/16,54,54,27.5,GXBB,terr,GXBB_2016-02-23,GXBB_15-16,none,NA,1169,2,4,2,1168,4,2,2,0.583333333,7.063903961,1.609437912,1.098612289,7.063903961,1.609437912,1.098612289
15-16,3/2/16,62,62,27.75,GXBB,terr,GXBB_2016-03-02,GXBB_15-16,none,NA,950,3,13,4,942,12,4,3.25,0.497435897,6.856461985,2.63905733,1.609437912,6.849066283,2.564949357,1.609437912
15-16,1/29/16,29,29,27.8,GXBB,terr,GXBB_2016-01-29,GXBB_15-16,none,NA,376,1,2,2,376,2,2,1,1,5.929589143,1.098612289,1.098612289,5.932245187,1.098612289,1.098612289
15-16,2/29/16,60,60,27.75,GXBB,terr,GXBB_2016-02-29,GXBB_15-16,none,NA,1052,2,0,0,1048,0,0,0,0,6.958448393,0,0,6.955592608,0,0
15-16,3/4/16,64,64,27,GXBB,terr,GXBB_2016-03-04,GXBB_15-16,none,NA,846,3,22,4,839,19,4,5.5,0.6587236,6.74051936,3.135494216,1.609437912,6.733401892,2.995732274,1.609437912
15-16,3/5/16,65,65,27.25,GXBB,terr,GXBB_2016-03-05,GXBB_15-16,none,NA,809,3,18,3,783,17,3,6,0.638727858,6.695798917,2.944438979,1.386294361,6.66440902,2.890371758,1.386294361
15-16,2/22/16,53,53,NA,GXBB,terr,GXBB_2016-02-22,GXBB_15-16,none,NA,1166,3,3,1,1137,1,1,3,1,7.061334367,1.386294361,0.693147181,7.037027615,0.693147181,0.693147181
15-16,1/30/16,30,30,28.1,GXBB,terr,GXBB_2016-01-30,GXBB_15-16,none,NA,446,1,2,2,446,2,2,1,1,6.100318952,1.098612289,1.098612289,6.102558595,1.098612289,1.098612289
15-16,1/31/16,31,31,28.7,GXBB,terr,GXBB_2016-01-31,GXBB_15-16,none,NA,461,1,2,1,461,2,1,2,1,6.133398043,1.098612289,0.693147181,6.135564891,1.098612289,0.693147181
15-16,3/1/16,61,61,27.75,GXBB,terr,GXBB_2016-03-01,GXBB_15-16,none,NA,818,3,0,0,805,0,0,0,0,6.706862337,0,0,6.692083743,0,0
15-16,2/3/16,34,34,24.8,GXBB,terr,GXBB_2016-02-03,GXBB_15-16,none,NA,332,1,22,3,332,22,3,7.333333333,0.740530303,5.805134969,3.135494216,1.386294361,5.80814249,3.135494216,1.386294361
15-16,2/2/16,33,33,24.2,GXBB,terr,GXBB_2016-02-02,GXBB_15-16,none,NA,323,1,28,3,323,28,3,9.333333333,0.681773399,5.777652323,3.36729583,1.386294361,5.780743516,3.36729583,1.386294361
15-16,3/3/16,63,63,26.5,GXBB,terr,GXBB_2016-03-03,GXBB_15-16,none,NA,946,2,16,1,945,15,1,16,0.695652174,6.852242569,2.833213344,0.693147181,6.852242569,2.772588722,0.693147181
15-16,2/4/16,35,35,26.8,GXBB,terr,GXBB_2016-02-04,GXBB_15-16,none,NA,413,1,28,2,413,28,2,14,0.708333333,6.023447593,3.36729583,1.098612289,6.025865974,3.36729583,1.098612289
15-16,2/1/16,32,32,28.3,GXBB,terr,GXBB_2016-02-01,GXBB_15-16,none,NA,482,1,15,4,482,15,4,3.75,0.706666667,6.177944114,2.772588722,1.609437912,6.180016654,2.772588722,1.609437912
15-16,2/21/16,52,52,28.25,GXBB,terr,GXBB_2016-02-21,GXBB_15-16,none,NA,1222,2,6,3,1185,5,3,2,0.605555556,7.10824414,1.945910149,1.386294361,7.07834158,1.791759469,1.386294361
15-16,2/17/16,48,48,26.25,GXBB,terr,GXBB_2016-02-17,GXBB_15-16,none,NA,981,2,17,2,974,17,2,8.5,0.577005348,6.88857246,2.890371758,1.098612289,6.882437471,2.890371758,1.098612289
15-16,2/20/16,51,51,28,GXBB,terr,GXBB_2016-02-20,GXBB_15-16,none,NA,1206,3,6,2,1182,4,2,3,1,7.095064377,1.945910149,1.098612289,7.075808864,1.609437912,1.098612289
15-16,2/5/16,36,36,23.9,GXBB,terr,GXBB_2016-02-05,GXBB_15-16,none,NA,611,1,7,2,611,7,2,3.5,1,6.415096959,2.079441542,1.098612289,6.416732283,2.079441542,1.098612289
15-16,3/15/16,75,75,25.2,GXBB,terr,GXBB_2016-03-15,GXBB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,1/24/16,24,24,26.3,GXBB,terr,GXBB_2016-01-24,GXBB_15-16,none,NA,3,2,1,1,0,0,0,1,0.5,1.098612289,0.693147181,0.693147181,0,0,0
15-16,12/15/15,349,-16,24.1,GXGG,terr,GXGG_2015-12-15,GXGG_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,1/2/17,2,2,22,GXGG,terr,GXGG_2017-01-02,GXGG_16-17,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16-17,12/29/16,364,-1,25.7,GXGG,terr,GXGG_2016-12-29,GXGG_16-17,none,NA,1399,2,51,7,1396,47,7,7.285714286,0.348210748,7.243512975,3.951243719,2.079441542,7.242082359,3.871201011,2.079441542
16-17,1/13/17,13,13,24.7,GXGG,terr,GXGG_2017-01-13,GXGG_16-17,none,NA,1429,4,34,6,1425,30,6,5.666666667,0.206637159,7.264730178,3.555348061,1.945910149,7.262628601,3.433987204,1.945910149
16-17,1/14/17,14,14,25.5,GXGG,terr,GXGG_2017-01-14,GXGG_16-17,none,NA,1476,4,50,10,1465,46,10,5,0.364897421,7.297091005,3.931825633,2.397895273,7.290292882,3.850147602,2.397895273
16-17,12/23/16,358,-7,23,GXGG,terr,GXGG_2016-12-23,GXGG_16-17,none,NA,1021,2,23,5,990,14,5,4.6,0.70531401,6.928537818,3.17805383,1.791759469,6.898714534,2.708050201,1.791759469
16-17,12/25/16,360,-5,25.1,GXGG,terr,GXGG_2016-12-25,GXGG_16-17,none,NA,1222,4,23,6,1194,11,4,3.833333333,0.615963888,7.10824414,3.17805383,1.945910149,7.085901464,2.48490665,1.609437912
16-17,12/27/16,362,-3,26.9,GXGG,terr,GXGG_2016-12-27,GXGG_16-17,none,NA,1502,2,35,6,1491,31,5,5.833333333,0.363517316,7.314552832,3.583518938,1.945910149,7.307872781,3.465735903,1.791759469
16-17,12/24/16,359,-6,23.2,GXGG,terr,GXGG_2016-12-24,GXGG_16-17,none,NA,806,2,22,3,782,11,3,7.333333333,0.514098201,6.692083743,3.135494216,1.386294361,6.663132696,2.48490665,1.386294361
16-17,12/22/16,357,-8,26.8,GXGG,terr,GXGG_2016-12-22,GXGG_16-17,none,NA,1420,2,37,7,1284,25,6,5.285714286,0.363439989,7.258412151,3.63758616,2.079441542,7.158513997,3.258096538,1.945910149
16-17,1/12/17,12,12,24.2,GXGG,terr,GXGG_2017-01-12,GXGG_16-17,none,NA,1461,4,44,5,1455,36,5,8.8,0.274089344,7.286876412,3.80666249,1.791759469,7.283448229,3.610917913,1.791759469
16-17,2/10/17,41,41,27.3,GXGG,terr,GXGG_2017-02-10,GXGG_16-17,none,NA,1620,4,32,6,1605,25,5,5.333333333,0.233601444,7.390181428,3.496507561,1.945910149,7.381501895,3.258096538,1.791759469
16-17,1/16/17,16,16,25.6,GXGG,terr,GXGG_2017-01-16,GXGG_16-17,none,NA,1422,3,28,7,1409,25,7,4,0.269185145,7.25981961,3.36729583,2.079441542,7.251344983,3.258096538,2.079441542
16-17,12/28/16,363,-2,26.3,GXGG,terr,GXGG_2016-12-28,GXGG_16-17,none,NA,1322,2,23,6,1319,18,6,3.833333333,0.511193627,7.18690102,3.17805383,1.945910149,7.185387016,2.944438979,1.945910149
16-17,2/11/17,42,42,27.3,GXGG,terr,GXGG_2017-02-11,GXGG_16-17,none,NA,1496,4,47,8,1487,44,8,5.875,0.239198464,7.310550159,3.871201011,2.197224577,7.305188215,3.80666249,2.197224577
16-17,2/8/17,39,39,25,GXGG,terr,GXGG_2017-02-08,GXGG_16-17,none,NA,1554,5,34,8,1495,28,6,4.25,0.237010778,7.348587531,3.555348061,2.197224577,7.310550159,3.36729583,1.945910149
16-17,1/15/17,15,15,25.4,GXGG,terr,GXGG_2017-01-15,GXGG_16-17,none,NA,1407,4,38,8,1404,35,6,4.75,0.325702443,7.249215057,3.663561646,2.197224577,7.247792582,3.583518938,1.945910149
16-17,1/1/17,1,1,24.2,GXGG,terr,GXGG_2017-01-01,GXGG_16-17,none,NA,1,1,1,1,0,0,0,1,0.020833333,0,0.693147181,0.693147181,0,0,0
16-17,1/17/17,17,17,26.3,GXGG,terr,GXGG_2017-01-17,GXGG_16-17,none,NA,1339,4,42,6,1328,32,6,7,0.341649528,7.199678346,3.761200116,1.945910149,7.192182059,3.496507561,1.945910149
16-17,2/9/17,40,40,26.6,GXGG,terr,GXGG_2017-02-09,GXGG_16-17,none,NA,1629,3,35,5,1619,33,4,7,0.336280454,7.395721609,3.583518938,1.791759469,7.390181428,3.526360525,1.609437912
16-17,2/7/17,38,38,25.1,GXGG,terr,GXGG_2017-02-07,GXGG_16-17,none,NA,1617,4,45,6,1584,38,5,7.5,0.335609834,7.38832786,3.828641396,1.945910149,7.368339686,3.663561646,1.791759469
16-17,12/26/16,361,-4,26.5,GXGG,terr,GXGG_2016-12-26,GXGG_16-17,none,NA,1444,2,42,7,1432,36,7,6,0.375565553,7.275172319,3.761200116,2.079441542,7.267525428,3.610917913,2.079441542
16-17,3/6/17,65,65,23.8,GXGG,terr,GXGG_2017-03-06,GXGG_16-17,none,NA,1568,2,38,2,1557,20,2,19,0.53088896,7.357556201,3.663561646,1.098612289,7.351158226,3.044522438,1.098612289
16-17,3/3/17,62,62,27.2,GXGG,terr,GXGG_2017-03-03,GXGG_16-17,none,NA,1672,2,36,2,1640,16,2,18,0.443152455,7.421775794,3.610917913,1.098612289,7.403061091,2.833213344,1.098612289
16-17,3/2/17,61,61,27.2,GXGG,terr,GXGG_2017-03-02,GXGG_16-17,none,NA,1677,2,52,3,1668,23,2,17.33333333,0.672286047,7.424761762,3.970291914,1.386294361,7.419979924,3.17805383,1.098612289
16-17,3/4/17,63,63,25.4,GXGG,terr,GXGG_2017-03-04,GXGG_16-17,none,NA,1611,2,41,4,1579,18,4,10.25,0.459162198,7.384610383,3.737669618,1.609437912,7.365180126,2.944438979,1.609437912
16-17,3/7/17,66,66,22.9,GXGG,terr,GXGG_2017-03-07,GXGG_16-17,none,NA,1610,2,34,4,1580,24,4,8.5,0.555940023,7.383989458,3.555348061,1.609437912,7.365812837,3.218875825,1.609437912
16-17,3/5/17,64,64,23.5,GXGG,terr,GXGG_2017-03-05,GXGG_16-17,none,NA,1576,2,33,2,1546,17,2,16.5,0.479017145,7.36264527,3.526360525,1.098612289,7.344072851,2.890371758,1.098612289
17-18,1/19/18,19,19,23.8,GXGG,terr,GXGG_2018-01-19,GXGG_17-18,none,NA,788,1,1,1,788,1,1,1,1,6.66949809,0.693147181,0.693147181,6.670766321,0.693147181,0.693147181
17-18,12/21/17,355,-10,26.6,GXGG,terr,GXGG_2017-12-21,GXGG_17-18,none,NA,300,1,3,2,300,3,2,1.5,0.777777778,5.703782475,1.386294361,1.098612289,5.707110265,1.386294361,1.098612289
17-18,2/15/18,46,46,26.1,GXGG,terr,GXGG_2018-02-15,GXGG_17-18,none,NA,288,2,1,1,283,0,0,1,0.066666667,5.66296048,0.693147181,0.693147181,5.648974238,0,0
17-18,2/19/18,50,50,26.3,GXGG,terr,GXGG_2018-02-19,GXGG_17-18,none,NA,938,1,7,2,938,7,2,3.5,0.595238095,6.843749949,2.079441542,1.098612289,6.844815479,2.079441542,1.098612289
17-18,12/24/17,358,-7,26.3,GXGG,terr,GXGG_2017-12-24,GXGG_17-18,none,NA,642,1,3,1,642,3,1,3,1,6.464588304,1.386294361,0.693147181,6.466144724,1.386294361,0.693147181
17-18,12/23/17,357,-8,27.6,GXGG,terr,GXGG_2017-12-23,GXGG_17-18,none,NA,735,1,13,3,735,13,3,4.333333333,0.46959707,6.599870499,2.63905733,1.386294361,6.601230119,2.63905733,1.386294361
17-18,1/18/18,18,18,23.8,GXGG,terr,GXGG_2018-01-18,GXGG_17-18,none,NA,881,1,6,2,881,6,2,3,1,6.781057626,1.945910149,1.098612289,6.782192056,1.945910149,1.098612289
17-18,2/12/18,43,43,27.1,GXGG,terr,GXGG_2018-02-12,GXGG_17-18,none,NA,184,1,0,0,184,0,0,0,0,5.214935758,0,0,5.220355825,0,0
17-18,1/22/18,22,22,22.6,GXGG,terr,GXGG_2018-01-22,GXGG_17-18,none,NA,830,1,3,2,830,3,2,1.5,0.5,6.721425701,1.386294361,1.098612289,6.722629795,1.386294361,1.098612289
17-18,2/22/18,53,53,26.7,GXGG,terr,GXGG_2018-02-22,GXGG_17-18,none,NA,648,1,2,2,648,2,2,1,1,6.473890696,1.098612289,1.098612289,6.475432717,1.098612289,1.098612289
17-18,1/21/18,21,21,21.9,GXGG,terr,GXGG_2018-01-21,GXGG_17-18,none,NA,612,1,1,1,612,1,1,1,1,6.416732283,0.693147181,0.693147181,6.418364936,0.693147181,0.693147181
17-18,2/23/18,54,54,27.2,GXGG,terr,GXGG_2018-02-23,GXGG_17-18,none,NA,859,1,0,0,859,0,0,0,0,6.755768922,0,0,6.756932389,0,0
17-18,1/20/18,20,20,22.7,GXGG,terr,GXGG_2018-01-20,GXGG_17-18,none,NA,674,2,5,3,672,5,3,1.666666667,0.58,6.513230111,1.791759469,1.386294361,6.51174533,1.791759469,1.386294361
17-18,12/20/17,354,-11,27.1,GXGG,terr,GXGG_2017-12-20,GXGG_17-18,none,NA,355,1,3,2,355,3,2,1.5,0.444444444,5.872117789,1.386294361,1.098612289,5.874930731,1.386294361,1.098612289
17-18,12/19/17,353,-12,27.4,GXGG,terr,GXGG_2017-12-19,GXGG_17-18,none,NA,239,1,2,2,239,2,2,1,0.0875,5.476463552,1.098612289,1.098612289,5.480638923,1.098612289,1.098612289
17-18,2/24/18,55,55,26.3,GXGG,terr,GXGG_2018-02-24,GXGG_17-18,none,NA,772,1,1,1,772,1,1,1,0.5,6.64898455,0.693147181,0.693147181,6.650279049,0.693147181,0.693147181
17-18,2/11/18,42,42,28,GXGG,terr,GXGG_2018-02-11,GXGG_17-18,none,NA,207,2,2,1,206,2,1,2,0.095238095,5.332718793,1.098612289,0.693147181,5.332718793,1.098612289,0.693147181
17-18,2/20/18,51,51,26,GXGG,terr,GXGG_2018-02-20,GXGG_17-18,none,NA,880,1,1,1,880,1,1,1,0.5,6.779921907,0.693147181,0.693147181,6.781057626,0.693147181,0.693147181
17-18,12/22/17,356,-9,27.1,GXGG,terr,GXGG_2017-12-22,GXGG_17-18,none,NA,745,1,5,3,745,5,3,1.666666667,0.666666667,6.613384218,1.791759469,1.386294361,6.6147256,1.791759469,1.386294361
17-18,2/14/18,45,45,25.8,GXGG,terr,GXGG_2018-02-14,GXGG_17-18,none,NA,356,2,4,2,354,4,2,2,0.357142857,5.874930731,1.609437912,1.098612289,5.872117789,1.609437912,1.098612289
17-18,1/17/18,17,17,22.7,GXGG,terr,GXGG_2018-01-17,GXGG_17-18,none,NA,688,2,3,2,682,3,2,1.5,0.833333333,6.533788838,1.386294361,1.098612289,6.52649486,1.386294361,1.098612289
17-18,2/16/18,47,47,24.1,GXGG,terr,GXGG_2018-02-16,GXGG_17-18,none,NA,325,2,2,1,320,0,0,2,0.666666667,5.783825182,1.098612289,0.693147181,5.771441123,0,0
17-18,2/21/18,52,52,25.9,GXGG,terr,GXGG_2018-02-21,GXGG_17-18,none,NA,921,1,2,2,921,2,2,1,0.305555556,6.825460036,1.098612289,1.098612289,6.826545224,1.098612289,1.098612289
17-18,2/13/18,44,44,27.4,GXGG,terr,GXGG_2018-02-13,GXGG_17-18,none,NA,297,2,5,2,295,3,1,2.5,0.246753247,5.693732139,1.791759469,1.098612289,5.690359454,1.386294361,0.693147181
15-16,12/24/15,358,-7,26,GXMB,terr,GXMB_2015-12-24,GXMB_15-16,none,NA,122,1,2,1,122,2,1,2,0.25,4.804021045,1.098612289,0.693147181,4.812184355,1.098612289,0.693147181
15-16,1/24/16,24,24,26.3,GXMB,terr,GXMB_2016-01-24,GXMB_15-16,none,NA,185,2,5,2,183,4,1,2.5,0.665,5.220355825,1.791759469,1.098612289,5.214935758,1.609437912,0.693147181
15-16,1/25/16,25,25,27.9,GXMB,terr,GXMB_2016-01-25,GXMB_15-16,none,NA,256,2,5,2,253,4,2,2.5,0.333333333,5.545177444,1.791759469,1.098612289,5.537334267,1.609437912,1.098612289
15-16,1/28/16,28,28,27.9,GXMB,terr,GXMB_2016-01-28,GXMB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,12/28/15,362,-3,24.8,GXMB,terr,GXMB_2015-12-28,GXMB_15-16,none,NA,155,1,9,5,155,9,5,1.8,0.37041847,5.043425117,2.302585093,1.791759469,5.049856007,2.302585093,1.791759469
15-16,1/30/16,30,30,28.1,GXMB,terr,GXMB_2016-01-30,GXMB_15-16,none,NA,1,1,3,3,0,0,0,1,0.4,0,1.386294361,1.386294361,0,0,0
15-16,1/27/16,27,27,28,GXMB,terr,GXMB_2016-01-27,GXMB_15-16,none,NA,158,2,2,1,157,1,1,2,0.2,5.062595033,1.098612289,0.693147181,5.062595033,0.693147181,0.693147181
15-16,12/27/15,361,-4,24.9,GXMB,terr,GXMB_2015-12-27,GXMB_15-16,none,NA,129,2,3,2,126,2,2,1.5,0.6,4.859812404,1.386294361,1.098612289,4.844187086,1.098612289,1.098612289
15-16,12/25/15,359,-6,24.1,GXMB,terr,GXMB_2015-12-25,GXMB_15-16,none,NA,143,2,4,2,142,2,2,2,0.202020202,4.96284463,1.609437912,1.098612289,4.96284463,1.098612289,1.098612289
15-16,1/26/16,26,26,28.8,GXMB,terr,GXMB_2016-01-26,GXMB_15-16,none,NA,142,2,1,1,139,0,0,1,0.333333333,4.955827058,0.693147181,0.693147181,4.941642423,0,0
15-16,1/23/16,23,23,27.4,GXMB,terr,GXMB_2016-01-23,GXMB_15-16,none,NA,166,1,2,2,166,2,2,1,0.091269841,5.111987788,1.098612289,1.098612289,5.117993812,1.098612289,1.098612289
15-16,1/22/16,22,22,25.2,GXMB,terr,GXMB_2016-01-22,GXMB_15-16,none,NA,130,2,1,1,129,1,1,1,1,4.86753445,0.693147181,0.693147181,4.86753445,0.693147181,0.693147181
15-16,12/26/15,360,-5,23.8,GXMB,terr,GXMB_2015-12-26,GXMB_15-16,none,NA,33,1,1,1,33,1,1,1,0.5,3.496507561,0.693147181,0.693147181,3.526360525,0.693147181,0.693147181
15-16,2/20/16,51,51,28,GXMB,terr,GXMB_2016-02-20,GXMB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,3/2/16,62,62,27.75,GXMB,terr,GXMB_2016-03-02,GXMB_15-16,none,NA,23,1,0,0,23,0,0,0,0,3.135494216,0,0,3.17805383,0,0
15-16,2/9/16,40,40,23.6,GXMB,terr,GXMB_2016-02-09,GXMB_15-16,none,NA,117,1,3,3,117,3,3,1,0.696969697,4.762173935,1.386294361,1.386294361,4.770684624,1.386294361,1.386294361
15-16,2/10/16,41,41,24.6,GXMB,terr,GXMB_2016-02-10,GXMB_15-16,none,NA,51,2,4,3,48,3,2,1.333333333,0.358333333,3.931825633,1.609437912,1.386294361,3.891820298,1.386294361,1.098612289
15-16,3/16/16,76,76,24.2,GXMB,terr,GXMB_2016-03-16,GXMB_15-16,none,NA,5,1,0,0,0,0,0,0,0,1.609437912,0,0,0,0,0
15-16,3/15/16,75,75,25.2,GXMB,terr,GXMB_2016-03-15,GXMB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,3/3/16,63,63,26.5,GXMB,terr,GXMB_2016-03-03,GXMB_15-16,none,NA,4,1,0,0,4,0,0,0,0,1.386294361,0,0,1.609437912,0,0
15-16,3/4/16,64,64,27,GXMB,terr,GXMB_2016-03-04,GXMB_15-16,none,NA,44,1,0,0,44,0,0,0,0,3.784189634,0,0,3.80666249,0,0
15-16,3/5/16,65,65,27.25,GXMB,terr,GXMB_2016-03-05,GXMB_15-16,none,NA,12,1,0,0,12,0,0,0,0,2.48490665,0,0,2.564949357,0,0
15-16,2/11/16,42,42,23.9,GXMB,terr,GXMB_2016-02-11,GXMB_15-16,none,NA,38,1,0,0,38,0,0,0,0,3.63758616,0,0,3.663561646,0,0
15-16,3/13/16,73,73,22.6,GXMB,terr,GXMB_2016-03-13,GXMB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,2/12/16,43,43,26.25,GXMB,terr,GXMB_2016-02-12,GXMB_15-16,none,NA,59,1,2,2,59,2,2,1,0.416666667,4.077537444,1.098612289,1.098612289,4.094344562,1.098612289,1.098612289
15-16,3/12/16,72,72,24.7,GXMB,terr,GXMB_2016-03-12,GXMB_15-16,none,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15-16,12/15/15,349,-16,24.1,GXMB,terr,GXMB_2015-12-15,GXMB_15-16,none,NA,1,1,1,1,0,0,0,1,0.166666667,0,0.693147181,0.693147181,0,0,0
16-17,1/25/17,25,25,27.1,GXMB,terr,GXMB_2017-01-25,GXMB_16-17,none,NA,845,1,11,4,845,11,4,2.75,0.790584416,6.739336627,2.48490665,1.609437912,6.74051936,2.48490665,1.609437912
16-17,1/23/17,23,23,27,GXMB,terr,GXMB_2017-01-23,GXMB_16-17,none,NA,786,1,6,4,786,6,4,1.5,0.583333333,6.666956792,1.945910149,1.609437912,6.668228248,1.945910149,1.609437912
16-17,1/21/17,21,21,21.8,GXMB,terr,GXMB_2017-01-21,GXMB_16-17,none,NA,631,1,7,4,631,7,4,1.75,1,6.447305863,2.079441542,1.609437912,6.448889394,2.079441542,1.609437912
16-17,1/20/17,20,20,25.6,GXMB,terr,GXMB_2017-01-20,GXMB_16-17,none,NA,805,1,11,3,805,11,3,3.666666667,0.47012987,6.690842277,2.48490665,1.386294361,6.692083743,2.48490665,1.386294361
16-17,2/22/17,53,53,21.9,GXMB,terr,GXMB_2017-02-22,GXMB_16-17,none,NA,819,3,5,1,683,0,0,5,0.714285714,6.708084084,1.791759469,0.693147181,6.527957918,0,0
16-17,3/7/17,66,66,22.9,GXMB,terr,GXMB_2017-03-07,GXMB_16-17,none,NA,11,2,2,1,0,0,0,2,1,2.397895273,1.098612289,0.693147181,0,0,0
16-17,1/24/17,24,24,27.4,GXMB,terr,GXMB_2017-01-24,GXMB_16-17,none,NA,756,1,8,3,756,8,3,2.666666667,0.854166667,6.628041376,2.197224577,1.386294361,6.629363253,2.197224577,1.386294361
16-17,1/31/17,31,31,24.4,GXMB,terr,GXMB_2017-01-31,GXMB_16-17,none,NA,918,3,25,6,775,5,4,4.166666667,0.47964702,6.822197391,3.258096538,1.945910149,6.65415252,1.791759469,1.609437912
16-17,2/2/17,33,33,24.9,GXMB,terr,GXMB_2017-02-02,GXMB_16-17,none,NA,779,3,18,3,657,3,3,6,0.720538721,6.658011046,2.944438979,1.386294361,6.489204931,1.386294361,1.386294361
16-17,2/24/17,55,55,24.1,GXMB,terr,GXMB_2017-02-24,GXMB_16-17,none,NA,945,3,10,3,758,4,2,3.333333333,0.679365079,6.851184927,2.397895273,1.386294361,6.632001777,1.609437912,1.098612289
16-17,3/4/17,63,63,25.4,GXMB,terr,GXMB_2017-03-04,GXMB_16-17,none,NA,2,1,0,0,0,0,0,0,0,0.693147181,0,0,0,0,0
16-17,2/23/17,54,54,24.8,GXMB,terr,GXMB_2017-02-23,GXMB_16-17,none,NA,1055,4,12,3,791,3,3,4,0.607638889,6.961296046,2.564949357,1.386294361,6.674561392,1.386294361,1.386294361
16-17,3/5/17,64,64,23.5,GXMB,terr,GXMB_2017-03-05,GXMB_16-17,none,NA,52,2,6,3,0,0,0,2,0.390740741,3.951243719,1.945910149,1.386294361,0,0,0
16-17,3/6/17,65,65,23.8,GXMB,terr,GXMB_2017-03-06,GXMB_16-17,none,NA,18,1,2,1,0,0,0,2,0.25,2.890371758,1.098612289,0.693147181,0,0,0
16-17,2/3/17,34,34,24.4,GXMB,terr,GXMB_2017-02-03,GXMB_16-17,none,NA,509,3,21,3,358,6,3,7,0.700980392,6.232448017,3.091042453,1.386294361,5.883322388,1.945910149,1.386294361
16-17,2/9/17,40,40,26.6,GXMB,terr,GXMB_2017-02-09,GXMB_16-17,none,NA,3,1,1,1,0,0,0,1,0.029411765,1.098612289,0.693147181,0.693147181,0,0,0
16-17,2/1/17,32,32,23.9,GXMB,terr,GXMB_2017-02-01,GXMB_16-17,none,NA,602,3,12,3,471,4,2,4,0.766666667,6.400257445,2.564949357,1.386294361,6.156978986,1.609437912,1.098612289
16-17,2/25/17,56,56,23.3,GXMB,terr,GXMB_2017-02-25,GXMB_16-17,none,NA,1062,3,8,2,821,0,0,4,0.507936508,6.967909202,2.197224577,1.098612289,6.711740395,0,0
16-17,1/22/17,22,22,26.2,GXMB,terr,GXMB_2017-01-22,GXMB_16-17,none,NA,890,1,12,6,890,12,6,2,0.569444444,6.791221463,2.564949357,1.945910149,6.792344427,2.564949357,1.945910149
16-17,1/19/17,19,19,27.3,GXMB,terr,GXMB_2017-01-19,GXMB_16-17,none,NA,848,1,9,5,848,9,5,1.8,0.398148148,6.742880636,2.302585093,1.791759469,6.744059186,2.302585093,1.791759469
16-17,2/6/17,37,37,24.7,GXMB,terr,GXMB_2017-02-06,GXMB_16-17,none,NA,33,3,2,2,0,0,0,1,0.117857143,3.496507561,1.098612289,1.098612289,0,0,0
16-17,2/27/17,58,58,21.8,GXMB,terr,GXMB_2017-02-27,GXMB_16-17,none,NA,1142,3,5,2,1107,1,1,2.5,0.388888889,7.04053639,1.791759469,1.098612289,7.010311867,0.693147181,0.693147181
16-17,2/26/17,57,57,21.9,GXMB,terr,GXMB_2017-02-26,GXMB_16-17,none,NA,783,3,9,2,511,0,0,4.5,0.523809524,6.663132696,2.302585093,1.098612289,6.238324625,0,0
16-17,2/5/17,36,36,23.4,GXMB,terr,GXMB_2017-02-05,GXMB_16-17,none,NA,584,6,15,5,327,3,1,3,0.781929182,6.369900983,2.772588722,1.791759469,5.793013608,1.386294361,0.693147181
16-17,2/4/17,35,35,25.1,GXMB,terr,GXMB_2017-02-04,GXMB_16-17,none,NA,762,3,21,4,570,9,4,5.25,0.626850056,6.635946556,3.091042453,1.609437912,6.34738921,2.302585093,1.609437912
17-18,1/27/18,27,27,23.9,GXMB,terr,GXMB_2018-01-27,GXMB_17-18,none,NA,6,1,1,1,0,0,0,1,0.142857143,1.791759469,0.693147181,0.693147181,0,0,0
17-18,1/26/18,26,26,23.4,GXMB,terr,GXMB_2018-01-26,GXMB_17-18,none,NA,13,1,1,1,0,0,0,1,0.166666667,2.564949357,0.693147181,0.693147181,0,0,0
