"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ACBD3","honeydew","ACBD3","ACBD3",3,"N","ACBD3",-0.128375825802388,0.648420049012345,0.0910731132256519,0.746849880609866,0.374388498992851,0.169183693375675
"ACBD4","darkorange","ACBD5","ACBD5",2,"N","ACBD4/ACBD5",0.236005514604311,0.397103037672058,0.350264534350962,0.200581722849563,-0.0917050080546196,0.745147018845217
"ACBD5","navajowhite1","ACBD5","ACBD5",3,"N","ACBD5",0.35646431233633,0.192180245700357,0.298171704144493,0.280398401376531,0.274877577879978,0.321435396253036
"ACBD6","navajowhite1","ACBD6","ACBD6",3,"N","ACBD6",-0.0457004359960121,0.871522508469456,-0.0130244574768905,0.963255470892964,0.354610818644945,0.194667727182852
"ACBD7","lightsteelblue","ACBD7","ACBD7",2,"N","ACBD7",-0.209000644341653,0.454732767854323,-0.0599023907747069,0.832057860557782,0.263670391667535,0.342340937325265
"ACCS","brown2","ACCS","ACCS",2,"N","ACCS",0.0138372522390567,0.960963980990744,0.167605509803006,0.550462530081886,-0.151084223548462,0.590932893152551
"ACE","purple","ACE","ACE",3,"N","ACE",-0.0688512512775448,0.807374713827668,0.00109761533380435,0.996902457270507,-0.182376108952751,0.515335044877159
"ACER2","blue3","ACER2","ACER2",3,"N","ACER2",0.154177412388287,0.583265126101993,0.354935225014433,0.194230867168209,0.313472304189295,0.255237602165533
"ACER3","darkslateblue","ACER3","ACER3",2,"N","ACER3",0.462221108204706,0.0827940857914566,-0.0454784670459343,0.872141793595259,-0.181797965718112,0.516690435583603
"ACKR3","green4","ACKR3","ACKR3",2,"N","ACKR3",-0.0661866134066529,0.814707867457603,-0.0820179528093889,0.771368189432706,-0.18610701315394,0.506627603836299
"ACLY","brown2","ACLY","ACLY",3,"N","ACLY",0.266300635324512,0.337367443460717,0.556409643478175,0.0312299118693236,0.42218863095496,0.116969205586698
"ACMSD","lightcoral","ACMSD","ACMSD",2,"N","ACMSD",-0.433834829539228,0.106168804398206,0.0408842769304747,0.884974399965709,0.221430021518023,0.427710615328492
"ACO1","lightsteelblue","ACO1","ACO1",3,"N","ACO1",-0.289071845454103,0.29603871433014,-0.260416793758496,0.348549757356894,0.33016268493525,0.229421763957304
"ACO2","navajowhite","ACO2","ACO2",3,"N","ACO2",-0.253621783188481,0.361717514428118,0.320530437842177,0.244112823942254,0.748097396189153,0.00133885281660001
"ACOT11","salmon","ACOT11","ACOT11",2,"N","ACOT11",0.265706828805859,0.338486679391729,-0.197145154942979,0.481271347193715,-0.114061041522393,0.685655660484944
"ACOT12","coral","ACOT12","ACOT12",2,"N","ACOT12",-0.0193627011156933,0.945394601507994,-0.0235375515085279,0.933642750292014,0.0847995627665257,0.763814012930498
"ACOT13","lightsteelblue","ACOT13","ACOT13",3,"N","ACOT13",0.296977838266213,0.282421664287823,0.143172046879584,0.610729024756165,0.252929075126385,0.363075066892858
"ACOT7","navajowhite","ACOT7","ACOT7",1,"N","ACOT7",0.0566677367160293,0.841016985722549,0.278592795491356,0.314670805788872,0.612116784099637,0.0152913333094001
"ACOT8","firebrick4","ACOT8","ACOT8",3,"N","ACOT8",0.144397144401813,0.607646982735209,0.0466678385882298,0.868824304001146,0.323268140412342,0.23987967491084
"ACOT9","coral","ACOT9","ACOT9",3,"N","ACOT9",-0.160775541276227,0.567047017999069,-0.101706085795478,0.71834588782438,-0.148632246005332,0.597039918241815
"ACOX1","indianred4","ACOX1","ACOX1",3,"N","ACOX1",-0.155825420851418,0.579196583725304,-0.374587236737716,0.168939395310652,0.358455420176134,0.189531055817748
"ACOX2","lightpink1","ACOX2","ACOX2",2,"N","ACOX2",-0.23712779599549,0.394795720243479,-0.434547180494025,0.105531591033591,-0.372251221728489,0.171825654519608
"ACOX3","lightsteelblue","ACOX3","ACOX3",2,"N","ACOX3",-0.0720471806885478,0.798599072369651,-0.21999507911904,0.430787515030833,-0.0364839178359724,0.897290558232329
"ACP1","chocolate4","ACP1","ACP1",3,"N","ACP1",-0.229732904937436,0.410129835387828,-0.0710263794932589,0.801399690518712,0.525807342196463,0.0440984038518807
"ACP2","brown","ACP2","ACP2",3,"N","ACP2",0.0995112125581212,0.724202893140401,-0.0306660389672537,0.913607243554392,-0.0740085383660536,0.793224407299022
"ACP5","blue2","ACP5","ACP5",3,"N","ACP5",0.281912459396738,0.308696624964516,0.0447830332655209,0.874082472667179,-0.293675725808057,0.288062958321783
"ACP6","skyblue1","ACP6","ACP6",3,"N","ACP6",0.0873564161818614,0.756887597630371,-0.122939593369275,0.662475477709457,-0.183705270726537,0.512225145846462
"ACSBG1","firebrick2","ACSBG1","ACSBG1",2,"N","ACSBG1",-0.188260525960434,0.501632762909662,0.12517022598222,0.656695188933458,0.41467462950243,0.124326231640621
"ACSBG2","floralwhite","ACSBG2","ACSBG2",3,"N","ACSBG2",0.4032613223556,0.136097452079815,0.479981973355774,0.0701833366718048,0.429499422348738,0.110104753190404
"ACSF2","skyblue","ACSF2","ACSF2",3,"N","ACSF2",-0.0593131423668378,0.833688524118383,-0.507811171902208,0.053296994929188,-0.273731426887694,0.323538990201514
"ACSF3","purple","ACSF3","ACSF3",2,"N","ACSF3",-0.0226559244305122,0.93612347341516,0.35287490214553,0.197016146048139,0.363193263123487,0.183322748966758
"ACSL1","blue2","ACSL1","ACSL1",3,"N","ACSL1",0.0658858151717145,0.815536580816047,0.134348655611188,0.63310338209125,0.246905790305267,0.374996970357252
"ACSL3","floralwhite","ACSL3","ACSL3",2,"N","ACSL3",0.440714126963548,0.100126186742772,0.613712946398596,0.0149536983612,0.254538704566565,0.359924862267264
"ACSL4","black","ACSL4","ACSL4",2,"N","ACSL4",0.0946924516944248,0.737111239927722,0.0671521240268189,0.81204907546099,0.110993297921786,0.693727021758548
"ACSL5","maroon","ACSL5","ACSL5",3,"N","ACSL5",-0.371899009333737,0.172263623598593,-0.567376145408557,0.0273882424304419,-0.145749837726,0.604251051091619
"ACSL6","blue2","ACSL6","ACSL6",2,"N","ACSL6",0.0870948681836347,0.757595342345864,0.218809062225293,0.433339144395954,0.471772137539866,0.075827367370301
"ACSS1","brown","ACSS1","ACSS1",2,"N","ACSS1",-0.670764493273196,0.00619745723725543,-0.362869222568345,0.183743087452571,-0.122372150217153,0.663948746015028
"ACSS2","purple","ACSS2","ACSS2",2,"N","ACSS2",-0.189356304802761,0.499100055416237,0.0688382615493005,0.807410426319032,0.17889704909546,0.523515711618178
"ACSS3","chocolate4","ACSS3","ACSS3",2,"N","ACSS3",-0.313176557814414,0.2557103912438,0.090185870517748,0.749242700210154,0.615390460609523,0.0146050899940695
"ACTA1","purple","ACTA1","ACTA1",3,"N","ACTA1",0.143436711588904,0.610062677827413,-0.0670471774872467,0.812337982088403,-0.357137932033079,0.191281325776378
"ACTA2","brown","ACTA2","ACTA2",3,"N","ACTA2",-0.0564161123470184,0.841714691247673,-0.147887360130693,0.598900153746742,0.160669345815909,0.567306532125489
"ACTB","lightsteelblue","ACTB","ACTB",3,"N","ACTB",0.32436547411432,0.238195782751518,0.0880769017478388,0.754938903522781,-0.115657048388307,0.681468876163092
"ACTC1","brown","ACTC1","ACTC1",3,"N","ACTC1",-0.20712896699301,0.458873603287047,-0.128585581420931,0.647879888303989,-0.224595177539261,0.420963640279889
"ACTG1","darkturquoise","ACTG1","ACTG1",2,"N","ACTG1",0.44170604251575,0.0992752245385597,0.213765452831795,0.444275394558784,-0.127106702515004,0.651691745680048
"ACTG2","skyblue","ACTG2","ACTG2",3,"N","ACTG2",0.118047581365895,0.675213955734633,-0.449007559182089,0.0931667099948017,-0.413852390661164,0.125150076846912
"ACTL6A","maroon","ACTL6A","ACTL6A",3,"N","ACTL6A",-0.377261137414311,0.165675100478247,-0.514483195791214,0.0497364312423598,0.0675093953410673,0.811065714506617
"ACTL6B","floralwhite","ACTL6B","ACTL6B",3,"N","ACTL6B",0.506226492717236,0.0541694245916157,0.352651073961517,0.197320270042078,0.303218393441822,0.271941610786398
"ACTN1","coral3","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",0.300051744357188,0.277229860711153,0.235145246772333,0.398876505135309,0.0175651668375137,0.950457860931879
"ACTN2","darkorange","ACTN2","ACTN2",3,"N","ACTN2",-0.0952153904573919,0.735707182655698,0.126985405570615,0.652004749351429,0.249953989065966,0.368937346087125
"ACTR10","lightcoral","ACTR10","ACTR10",3,"N","ACTR10",0.150480908858802,0.59243319590042,0.348684164215397,0.202760369933401,0.643797464421503,0.00959940055262368
"ACTR1A","lightcoral","ACTR1A","ACTR1A",3,"N","ACTR1A",0.00052198078844267,0.998526933334541,0.467722757412384,0.0787277365693818,0.380111216383796,0.162241922212933
"ACTR2","lightsteelblue","ACTR2","ACTR2",3,"N","ACTR2",0.0193058249761078,0.945554780348179,0.227345095069622,0.415146710829964,0.54864691045713,0.034184941905897
"ACTR3","lightsteelblue","ACTR3","ACTR3",3,"N","ACTR3",0.0767053241983969,0.785848586763802,-0.0177350799820645,0.949979174810329,0.0959761710357153,0.733665921694586
"ACTR3B","navajowhite","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",-0.233885738574237,0.401480560202707,0.145131506093852,0.605802441156462,0.100790690867302,0.720786865305085
"ACTR5","coral1","ACTR5","ACTR5",3,"N","ACTR5",-0.413840604027901,0.125161913605954,-0.138391530617728,0.622813349688395,0.474930737847093,0.0736187689211129
"ACTR6","lightsteelblue","ACTR6","ACTR6",3,"N","ACTR6",0.0135314854411126,0.961825988535302,-0.154099382043014,0.583458054532794,0.256892353743685,0.355345809817854
"ACTR8","darkorange","ACTR8","ACTR8",3,"N","ACTR8",0.247424693267911,0.37396162709668,0.103931469613796,0.712422285064305,-0.119057967910411,0.672576131562722
"ACVR1","salmon","ACVR1","ACVR1",2,"N","ACVR1",-0.196556310929364,0.482608459032883,-0.0716296718044792,0.799744255067162,0.180316416619095,0.520171151629953
"ACVR1B","coral","ACVR1B","ACVR1B",2,"N","ACVR1B",0.172550516497562,0.538587962475938,-0.14269595159686,0.611928404601961,-0.717080346394615,0.00262224544043975
"ACVR1C","coral","ACVR1C","ACVR1C",2,"N","ACVR1C",0.0147575086749797,0.958369870470007,-0.0291862208617172,0.917762863874525,-0.100530309780876,0.721481651681887
