"gene","moduleColor","best_anno","most_freq_anno","anno_score","was_loc","display_gene_ID","GS.status","p.GS.status","GS.mean_T","p.GS.mean_T","GS.strength","p.GS.strength"
"ABTB2","paleturquoise","ABTB2","ABTB2",3,"N","ABTB2",-0.364072251814098,0.182185697088026,-0.160721585332494,0.567178866063119,-0.470177174686747,0.0769604690076107
"ACAA1","brown4","ACAA1","ACAA1",3,"N","ACAA1",-0.33162316827207,0.22724366395612,-0.506799193090613,0.0538529319896409,-0.327674169178042,0.23316298722502
"ACAA2","lightgreen","ACAA2","ACAA2",3,"N","ACAA2",0.0113824673363974,0.967885485468962,-0.430455156625805,0.109228514069135,-0.127180844655664,0.651500450341298
"ACACA","darkmagenta","ACACA","ACACA",3,"N","ACACA",-0.260346039746862,0.348685470872055,-0.286382337757163,0.300757464878528,0.258780139010007,0.351696577020645
"ACACB","brown4","ACACB","ACACB",3,"N","ACACB",-0.227881419245571,0.41401710860935,-0.460078744224609,0.0844172334033696,-0.182523686331041,0.514989326809858
"ACAD10","darkorange","ACAD10","ACAD10",2,"N","ACAD10",0.297865232404478,0.280916956108121,0.123912624022252,0.659951844708061,0.218938646751213,0.433059979446712
"ACAD11","black","ACAD11","ACAD11",3,"N","ACAD11",0.0280774782705303,0.920877731787996,0.242025416040246,0.384810456892683,0.0321627477370548,0.909406302828565
"ACAD8","lightsteelblue1","ACAD8","ACAD8",3,"N","ACAD8",0.180676408441432,0.519324419313644,-0.0639024119195906,0.821005456598894,0.297217735634645,0.282014410116066
"ACAD9","green","ACAD9","ACAD9",3,"N","ACAD9",-0.669837872117057,0.00629574269352742,-0.49676068519455,0.0595999550900178,0.238623952359718,0.391730862551016
"ACADL","lightsteelblue1","ACADL","ACADL",3,"N","ACADL",0.100527452736014,0.7214892763831,-0.191081869273636,0.495123854338716,0.246050486648848,0.376706911802353
"ACADM","darkorange","ACADM","ACADM",2,"N","ACADM",-0.224856794187679,0.420408437860164,-0.271610399514505,0.327452559370226,-0.176761036015247,0.528567155034816
"ACADS","green","ACADS","ACADS",3,"N","ACADS",-0.0742191941726964,0.792647660764503,-0.37464137619992,0.168872884774917,0.346571305373759,0.205696658172513
"ACADSB","black","ACADSB","ACADSB",3,"N","ACADSB",0.479867889524546,0.0702596277357257,0.0237907215883953,0.932930483847891,-0.849409382468879,6.14181800977226e-05
"ACAN","brown","ACAN","ACAN",3,"N","ACAN",-0.533676308650198,0.0404694743458575,-0.688146129798203,0.00456732724442126,-0.389060397128732,0.151769611813943
"ACAP2","yellow","ACAP2","ACAP2",2,"N","ACAP2",0.181277925307864,0.517910996279536,0.254095870819685,0.360790023295488,-0.0143623685121491,0.959483684852812
"ACAP3","navajowhite2","ACAP3","ACAP3",2,"N","ACAP3",-0.297322318996723,0.281836977099351,-0.254990299960809,0.359043764192204,-0.301106031204733,0.275462432560931
"ACAT1","orangered4","ACAT1","ACAT1",3,"N","ACAT1",0.188918108142459,0.500112155620282,-0.275466780829636,0.320357062372201,-0.192950326668717,0.490835236143546
"ACAT2","orangered4","ACAT2","ACAT2",3,"N","ACAT2",-0.0934428806404342,0.7404693772967,-0.43912420432504,0.101500808925703,-0.0587734808239843,0.835182515074939
"ACBD3","brown4","ACBD3","ACBD3",3,"N","ACBD3",-0.221320715578798,0.427944599772313,-0.179218995402927,0.522756236486714,-0.252532348865706,0.363853821728384
"ACBD4","lightsteelblue1","ACBD5","ACBD5",2,"N","ACBD4/ACBD5",-0.110847025480823,0.694112642568726,-0.053954563250289,0.84854578070395,0.595010527439259,0.0192910751598074
"ACBD5","brown4","ACBD5","ACBD5",3,"N","ACBD5",0.219478729957164,0.431897459657765,0.163761160452934,0.559771507434754,-0.544805095317277,0.0357226521605333
"ACBD6","green","ACBD6","ACBD6",3,"N","ACBD6",-0.461087909856561,0.083649854608595,-0.230348575529859,0.408841448481321,0.319126805767768,0.246300932259827
"ACBD7","maroon","ACBD7","ACBD7",2,"N","ACBD7",0.266702663409288,0.336610869414252,-0.0828522043550539,0.769100531103087,-0.492296107502431,0.0622943650261879
"ACCS","skyblue3","ACCS","ACCS",2,"N","ACCS",-0.00967826312518744,0.972691933721098,-0.0634837215422426,0.822160906629665,-0.13045608402358,0.643070218447114
"ACE","floralwhite","ACE","ACE",3,"N","ACE",0.00976952105698987,0.972434531164757,-0.256349006783104,0.35640001718465,0.109405855797534,0.697915735759465
"ACER2","blue","ACER2","ACER2",3,"N","ACER2",0.0619888904252787,0.826288909728591,-0.413534707681084,0.125469378955846,0.157927933309744,0.574023066387406
"ACER3","black","ACER3","ACER3",2,"N","ACER3",0.384280299563258,0.157305375223316,0.281641942892197,0.309180971698831,-0.263890699981005,0.341922786234118
"ACKR3","brown4","ACKR3","ACKR3",2,"N","ACKR3",-0.178130652870471,0.525325648882142,-0.0843391272776398,0.765063098300409,-0.345598616712843,0.207057500748344
"ACKR4","navajowhite2","ACKR4","ACKR4",3,"N","ACKR4",-0.374118477550269,0.169515989617694,0.00209445586989331,0.994089342134979,-0.289544453937282,0.295214046693911
"ACLY","lightsteelblue1","ACLY","ACLY",3,"N","ACLY",0.0180615213128005,0.9490595558787,-0.0818644111235097,0.771785733453984,0.499995534550492,0.0577014311352465
"ACMSD","brown4","ACMSD","ACMSD",2,"N","ACMSD",-0.329743426594293,0.230049429516864,-0.215438710659353,0.440631956816201,0.0403304289343334,0.886523275949651
"ACO1","lightgreen","ACO1","ACO1",3,"N","ACO1",0.369209612751099,0.175632022322913,-0.0768627898308253,0.785418427386252,-0.247512927484507,0.37378573220117
"ACO2","bisque4","ACO2","ACO2",3,"N","ACO2",-0.149959594911881,0.593730817383167,-0.132755417561888,0.637175872276124,0.718762488005613,0.00253393859799353
"ACOT11","blue","ACOT11","ACOT11",2,"N","ACOT11",0.451692267851725,0.0909887865838803,0.171195074436981,0.541831546607092,0.315201936191652,0.252483262037277
"ACOT12","yellow","ACOT12","ACOT12",2,"N","ACOT12",0.166465281946018,0.553216554034531,0.248785697074096,0.371253476625126,0.312172874218322,0.257318894122585
"ACOT13","yellow","ACOT13","ACOT13",3,"N","ACOT13",0.194406386299431,0.487505399112642,0.123569556734299,0.660841230698017,-0.243856925279386,0.381111595832403
"ACOT7","lightsteelblue1","ACOT7","ACOT7",1,"N","ACOT7",-0.0958116652992423,0.734107169575389,-0.236057112240201,0.396996800726526,0.495776795673823,0.0601863115434588
"ACOT8","green","ACOT8","ACOT8",3,"N","ACOT8",0.0166643294026278,0.952995995241402,0.0337125961272411,0.905058558017344,0.530167458474114,0.0420590965146235
"ACOT9","brown4","ACOT9","ACOT9",3,"N","ACOT9",-0.173259008186377,0.536895951135581,0.0193119811106136,0.945537442888029,-0.274587898210435,0.321966318333002
"ACOX1","brown4","ACOX1","ACOX1",3,"N","ACOX1",0.0841510148775473,0.765573570958537,-0.248271962075908,0.372274456482224,-0.169373403361336,0.546204263830671
"ACOX2","yellow","ACOX2","ACOX2",2,"N","ACOX2",0.480592852732009,0.0697758393346249,0.241368044056567,0.38614275317017,-0.00237507244993335,0.993297443704359
"ACOX3","blue","ACOX3","ACOX3",2,"N","ACOX3",0.448505178320981,0.0935783005992517,0.223015334537322,0.424324406627152,0.0136879272817558,0.961384947965044
"ACP1","black","ACP1","ACP1",3,"N","ACP1",0.171179456466616,0.541868970404799,0.0970528775117015,0.730779825424886,-0.690215623472803,0.0043984950833524
"ACP2","darkorange","ACP2","ACP2",3,"N","ACP2",0.47702156176419,0.0721824378202262,-0.0987714965444882,0.726180040844556,0.0844844884458263,0.764668699290664
"ACP5","floralwhite","ACP5","ACP5",3,"N","ACP5",0.357983146162157,0.190157270468886,0.261015013490616,0.347403489589753,0.333569978914505,0.224360488342609
"ACP6","lightsteelblue1","ACP6","ACP6",3,"N","ACP6",0.28066268273596,0.310937977449648,-0.114327689453911,0.684955571916804,0.0724692861621126,0.797441668869758
"ACSBG1","darkorange","ACSBG1","ACSBG1",2,"N","ACSBG1",0.280492273177234,0.311244319376597,0.11578182032949,0.681141924944988,0.426798749548963,0.112607125328381
"ACSBG2","lightsteelblue1","ACSBG2","ACSBG2",3,"N","ACSBG2",0.0859160210168239,0.760787494839075,0.461880461918563,0.0830506773417004,0.425219532871635,0.114088484925659
"ACSF2","coral2","ACSF2","ACSF2",3,"N","ACSF2",-0.112421976077663,0.689964249049492,-0.0877024386593392,0.755951541797412,0.203829924876202,0.466217250436373
"ACSF3","floralwhite","ACSF3","ACSF3",2,"N","ACSF3",0.370034881799037,0.174593841600805,-0.0935128663980529,0.740281179725924,0.393143297141291,0.147145705727252
"ACSL1","brown","ACSL1","ACSL1",3,"N","ACSL1",-0.00113896812584466,0.996785757514075,-0.115891207471091,0.680855331227377,0.0807539039033506,0.774807390910082
"ACSL3","black","ACSL3","ACSL3",2,"N","ACSL3",0.121554516917832,0.666073598541179,0.0474151512222282,0.866740875139609,-0.728221303434095,0.00208064365363846
"ACSL4","black","ACSL4","ACSL4",2,"N","ACSL4",0.0482597453605389,0.864387215875556,0.147302874361417,0.600361430242189,-0.524135437225678,0.0448994906935055
"ACSL6","brown4","ACSL6","ACSL6",2,"N","ACSL6",0.114341852802562,0.684918392457582,0.172883696874317,0.537791972365186,-0.102217314390666,0.716983751210844
"ACSS1","lightsteelblue1","ACSS1","ACSS1",2,"N","ACSS1",0.0671917805988858,0.811939911003626,0.237633577750376,0.393758209832009,0.6758440736137,0.00567996045715682
"ACSS2","darkorange","ACSS2","ACSS2",2,"N","ACSS2",-0.0151755508676202,0.957191578064949,-0.080393835838577,0.775787771828116,0.54025143277786,0.0376116468509898
"ACSS3","floralwhite","ACSS3","ACSS3",2,"N","ACSS3",0.359521437198463,0.188122476586976,0.275507805350241,0.320282058548971,0.112761267242188,0.68907162859607
"ACTA1","lightsteelblue1","ACTA1","ACTA1",3,"N","ACTA1",0.000595437662972899,0.998319633097401,-0.0608691182928032,0.829383954626198,0.233881799419364,0.401488718512398
"ACTA2","yellow","ACTA2","ACTA2",3,"N","ACTA2",-0.408605388790868,0.130495431581641,0.249959862783171,0.368925721487036,0.159923021386287,0.56913176431839
"ACTB","palevioletred3","ACTB","ACTB",3,"N","ACTB",-0.0730600195175043,0.795822549324369,-0.162975878726511,0.5616812586708,0.0461958612214484,0.870140540728942
"ACTG1","lightsteelblue1","ACTG1","ACTG1",2,"N","ACTG1",-0.0241054122998644,0.932045201684071,-0.00113115160282249,0.996807816149029,0.478714153857346,0.071034522593151
"ACTG2","black","ACTG2","ACTG2",3,"N","ACTG2",-0.184080488271183,0.511348793239854,-0.104971291586971,0.709659649263897,-0.32933973198755,0.230654807754478
"ACTL6A","brown","ACTL6A","ACTL6A",3,"N","ACTL6A",0.215473302009652,0.440556795112163,-0.290977456234844,0.292721838607787,-0.532289377286027,0.0410923626257585
"ACTL6B","lightsteelblue1","ACTL6B","ACTL6B",3,"N","ACTL6B",-0.0321356842921381,0.909482244664028,-0.0728836189979502,0.796305958445715,0.389930923677029,0.150775688325645
"ACTN1","lightsteelblue1","ACTN4","ACTN4",2,"N","ACTN1/ACTN4",0.261227655438226,0.346996548039093,0.0742125954809321,0.79266572556046,0.214637273813023,0.442375164184865
"ACTN2","blue","ACTN2","ACTN2",3,"N","ACTN2",0.467224059259655,0.0790903295745908,0.42983360487174,0.109797814418092,0.478469925305234,0.0711993417454149
"ACTR10","darkgrey","ACTR10","ACTR10",3,"N","ACTR10",-0.0443737437500948,0.875224949022681,-0.0155579611418532,0.956113789642551,-0.148195213025873,0.598131059375079
"ACTR1A","lightsteelblue1","ACTR1A","ACTR1A",3,"N","ACTR1A",-0.219585901944282,0.431666962967828,-0.219948636293572,0.430887288987661,0.217101190910958,0.437026959973303
"ACTR2","brown4","ACTR2","ACTR2",3,"N","ACTR2",0.074177117784466,0.792762852148147,-0.00220272890332249,0.993783795591727,-0.471037664568306,0.0763476609325591
"ACTR3","brown4","ACTR3","ACTR3",3,"N","ACTR3",-0.140011604556973,0.618707871728353,-0.0765856503967267,0.786175546133165,-0.439143990316125,0.101483621629324
"ACTR3B","brown4","ACTR3","ACTR3",3,"N","ACTR3B/ACTR3",-0.203127960809154,0.467787177889908,-0.224843170786624,0.420437340085309,-0.597844202318568,0.0185785211733405
"ACTR5","green","ACTR5","ACTR5",3,"N","ACTR5",0.147535782558223,0.599778965144905,-0.296323065988987,0.283534999838596,0.184357724369891,0.510701727164912
"ACTR6","black","ACTR6","ACTR6",3,"N","ACTR6",0.354944970493509,0.194217753262008,-0.0531302653831537,0.850835565346425,-0.63382486971324,0.0111733763741592
"ACTR8","navajowhite2","ACTR8","ACTR8",3,"N","ACTR8",-0.526396096272086,0.04381884088514,-0.0260363231924259,0.926614852474621,-0.129223714275699,0.646237577303757
"ACVR1","black","ACVR1","ACVR1",2,"N","ACVR1",-0.0183887962326774,0.948137648530636,-0.0604311218005634,0.830595211091515,-0.358335350200057,0.189690136610154
"ACVR1B","yellowgreen","ACVR1B","ACVR1B",2,"N","ACVR1B",-0.696639371300949,0.00390575083378625,-0.217270739003509,0.436660145492709,-0.119681926619065,0.670948923153188
"ACVR1C","floralwhite","ACVR1C","ACVR1C",2,"N","ACVR1C",0.285864784990548,0.301670535371481,0.406858150598774,0.132309408321888,0.55803679196183,0.0306356963026557
"ACVR2A","brown","ACVR2A","ACVR2A",3,"N","ACVR2A",-0.573478354681365,0.0254117647748972,-0.380236120383885,0.16209255161267,0.145852917203302,0.603992577937277
"ACVR2B","black","ACVR2B","ACVR2B",3,"N","ACVR2B",0.297678454525557,0.281233267448944,0.310515371807247,0.259988679658469,-0.368410959932502,0.176640563513796
"ACVRL1","brown","ACVRL1","ACVRL1",3,"N","ACVRL1",-0.463403835125727,0.0819075765585471,-0.704368245762814,0.00337217955773237,-0.271594293805647,0.327482379337777
